city,osm_id,name,highway,lanes,maxspeed,surface,bridge,tunnel,lit,sidewalk,oneway,cycleway,segment_length,segment_width,mean_curvature
Iloilo,166189567,McKinley Street,tertiary,2,40,concrete,1,0,1,0,1,0,2117.4084700793633,24.58397273602547,0.0010716448584914703
Iloilo,191850306,Megaworld Boulevard,secondary,3,50,concrete,0,0,1,1,1,0,3744.916250982776,24.20506341873677,0.0027742294173391524
Iloilo,1123799169,Mejorada Street,tertiary,2,40,concrete,0,0,0,0,0,0,123.63260366960765,22.53699102084877,0.00024544244026081236
Iloilo,170317537,Metro Iloilo Radial Road,trunk,4,60,asphalt,1,0,0,0,1,0,11855.270590759532,21.678580448975225,0.00022892543381161515
Iloilo,99316714,Metropolis Avenue,secondary,2,40,concrete,0,0,0,0,1,0,3373.0514753860925,23.42979664605024,0.0033719109148140016
Iloilo,249633785,Mi-anay –Duyoc – Calaa – Panitan Road,secondary,2,60,concrete,1,0,0,1,0,0,6741.782087055029,27.2803512833332,0.0008442591383321583
Iloilo,186076796,Miagao - Banbanan Road,tertiary,2,40,concrete,0,0,0,0,0,0,4594.839298202543,20.221010004405542,0.0016635609656484092
Iloilo,245824798,Miagao - Igbaras Road,tertiary,2,40,concrete,0,0,0,0,0,0,1534.4519087375245,20.20345601615413,0.0021358358456512426
Iloilo,245644067,Miagao-Igbaras Road,tertiary,2,40,concrete,1,0,0,0,0,0,8261.419208296149,21.885151468830752,0.003986689908012045
Iloilo,168243174,Mina-Janiuay Road,secondary,2,60,concrete,0,0,0,0,1,0,370.4368243284205,22.204614164297233,0.0009808024983438781
Iloilo,198485701,Minoyan - Mailum,secondary,2,60,ground,1,0,0,0,0,0,10456.331047889156,22.455027701719764,0.005429032296691276
Iloilo,55524438,Miranda Street,trunk,4,60,concrete,0,0,0,0,1,0,431.7758885996873,21.4539954751018,0.0004952752157967859
Iloilo,95779349,Monfort Avenue,tertiary,2,40,concrete,0,0,0,0,1,0,330.90029545114623,20.947841469330683,0.0008736914299045731
Iloilo,171311298,Mongpong Road,secondary,2,60,concrete,0,0,0,0,0,0,2555.1258979558,20.51484536890282,0.002861337469627166
Iloilo,53591607,Montelibano Street,secondary,4,60,asphalt,0,0,0,0,1,1,1469.026949144246,20.21349745883997,0.0002805319091494937
Iloilo,169802588,Montinola Street,tertiary,2,40,concrete,0,0,0,0,1,0,1871.8992879161176,20.76719791261228,0.0008595123337515323
Iloilo,170408626,Moñtaño Street,tertiary,2,40,concrete,0,0,0,0,0,0,120.36172378407375,22.605927890585264,0.0006722484493050946
Iloilo,71284723,Muelle Loney Street,secondary,4,50,concrete,1,0,1,1,1,0,3349.9619303496775,30.548300447867323,0.0019481263520892212
Iloilo,55493153,Murcia - Bago Road,secondary,2,60,concrete,1,0,0,1,0,1,17535.407963933438,25.464123385707243,0.00035154296672941846
Iloilo,30265140,Murcia - Don Salvador Benedicto,trunk,2,50,concrete,1,0,0,0,1,0,6469.194851323144,24.964982937247907,0.0037786560707506905
Iloilo,301682439,Murcia - Don Salvador Benedicto Road,trunk,2,50,concrete,0,0,0,0,0,0,5829.622388500685,20.561318557083183,0.004037358442927263
Iloilo,55527473,Murcia-Don Salvador Benedicto Road,trunk,4,60,paved,0,0,0,0,1,0,1172.4688282391742,20.267377209956894,0.0008986730593038935
Iloilo,247841932,N. S. Araneta Street,tertiary,2,30,concrete,0,0,0,0,0,0,455.7886711952258,21.417834058469694,0.0019588802903196113
Iloilo,878943656,Naga Street,tertiary,2,40,concrete,0,0,0,0,0,0,842.7075389446774,20.772735408443534,0.0008601856022065411
Iloilo,55689208,Nara Avenue,tertiary,2,40,concrete,0,0,0,0,1,0,993.0387170073384,30.774271702542524,0.0013551731622477483
Iloilo,54451165,Narciso Monfort Boulevard,secondary,4,60,concrete,1,0,0,1,1,0,22215.254243593172,26.328518008404906,0.001925290992173849
Iloilo,267488823,Natl Road-Dumarao-San Rafael (Iloilo) Road,secondary,2,60,paved,1,0,0,0,0,0,10769.377035505011,27.095652048773054,0.0011967906504516562
Iloilo,679611699,Nature Reserve Eco-Tourism Road,trunk,2,50,concrete,0,0,0,0,1,0,2345.634376416729,20.126546693757998,0.01142744984117416
Iloilo,169800560,Navalas - Getulio Road,tertiary,2,40,concrete,0,0,0,0,0,0,3419.487859000743,20.087337195426898,0.0038395968241223244
Iloilo,51339586,Negros South Road,trunk,4,80,concrete,1,0,1,1,1,0,7502.226625783173,25.29990460836324,0.0010875264549413666
Iloilo,920613697,Netura Road,tertiary,2,40,concrete,0,0,0,0,0,0,307.3545005132766,21.019249227838554,0.004977164576744116
Iloilo,670345762,New Arac Sablogon Road,tertiary,2,40,concrete,0,0,0,0,0,0,726.3174443664716,20.429562454098782,0.004567871198763495
Iloilo,245271358,New Buswang Road,tertiary,2,40,asphalt,0,0,0,0,0,0,2104.8979072847287,20.149011613170355,3.7994536592052796e-05
Iloilo,316752088,New Iloilo Ferry Terminal Access Road,tertiary,4,40,concrete,0,0,0,0,0,0,555.7544787036201,20.56408015079267,0.001977902103389752
Iloilo,27034736,New Iloilo-Capiz Road,trunk,2,30,concrete,1,0,0,0,0,0,22618.178072669507,27.52350349142482,0.0012863379670954701
Iloilo,171311294,New Road,tertiary,2,40,concrete,0,0,0,0,0,0,924.4371816720416,20.338192083822477,0.0032685001162945796
Iloilo,186076811,Noble,tertiary,2,40,concrete,0,0,0,0,0,0,471.2255527349328,21.573159655480715,0.0034048268367136347
Iloilo,51339466,North Capitol Road,tertiary,4,40,concrete,0,0,0,0,0,0,505.77837098344696,22.152475936705713,0.0004790498642722149
Iloilo,106976314,Numancia-Lezo Road,secondary,2,60,concrete,1,0,0,0,0,0,3860.9165397431707,31.787365141368984,0.00045993918042730664
Iloilo,923390841,Olango - Pudpud Road,tertiary,1,40,unpaved,0,0,0,0,0,0,454.7487654326858,20.68441604478015,0.008743123698568033
Iloilo,301761768,Old Bacolod North Road,tertiary,2,60,concrete,1,0,0,0,0,0,5699.599542807109,24.354518858065234,0.0023102067883158848
Iloilo,85049442,Old Iloilo-Capiz Road,primary,2,80,concrete,1,0,0,1,1,0,53811.74074244807,23.118160634385426,0.0025066142828190944
Iloilo,157508590,Old Sagay Port,tertiary,2,40,concrete,0,0,0,0,1,0,5745.612880528889,27.83888393203456,0.00584287063231273
Iloilo,274834742,Orbe,tertiary,2,40,concrete,0,0,0,0,1,0,76.01098013922636,48.87336172884307,0.0031341207493594276
Iloilo,274834743,Osmeña,tertiary,2,40,concrete,0,0,0,0,1,0,77.36744634542588,24.047326200035517,0.016536981781467855
Iloilo,246510673,Osmeña Avenue,primary,2,50,concrete,1,0,1,1,1,0,12677.668759002856,28.531855149238748,0.0004271585893047479
Iloilo,246998315,Osmeña Road,primary,4,50,asphalt,0,0,1,0,1,0,4007.145653402799,23.183696126539402,0.0010557712748052186
Iloilo,171234735,Osmeña Street,primary,2,80,concrete,0,0,1,0,1,0,526.6946426047148,21.479581511895937,0.00018430281313138757
Iloilo,169791429,Osrox Street,tertiary,2,40,concrete,0,0,0,0,0,0,375.47903881842404,21.78865503109555,0.0017488535009269448
Iloilo,98592891,Oton - Alimodian Road,secondary,2,60,concrete,0,0,0,0,1,0,9916.505845442325,40.07766196373909,0.00044264095560325126
Iloilo,70416779,Oton – Mambog – Cabolo-an – Abilay – San Jose Road,secondary,2,60,concrete,1,0,0,0,1,0,8339.457829500012,37.04502036679605,0.00016241641520898156
Iloilo,4277150,Oyo Torong Street,tertiary,2,40,concrete,0,0,1,0,1,0,194.98924177538842,34.22258399623706,0.0006788434627169521
Iloilo,142815162,Oñate de Leon Street,secondary,2,50,concrete,0,0,0,0,1,0,696.4239943684909,21.25148364188611,0.0022715102527945427
Iloilo,1043296694,P. Burgos Street,secondary,2,30,concrete,0,0,0,0,0,0,709.8693310997952,20.441840155631965,0.000494539237850426
Iloilo,154698672,P. Hernaez Street,secondary,2,30,concrete,1,0,1,1,1,0,5128.5802842215935,23.85691894731917,0.000637804224383671
Iloilo,96057325,P. Ledesma Street,secondary,2,60,concrete,0,0,0,0,0,0,810.8749211622636,20.386757998908866,0.0005392379824547054
Iloilo,513821357,PRC Road,tertiary,2,40,concrete,0,0,0,0,1,0,308.2944306708596,21.01737151072632,0.0006840881801806522
Iloilo,98068663,PTS Road,secondary,2,60,concrete,0,0,0,0,0,0,2659.742644101408,20.764853474297198,0.0033947972508999802
Iloilo,247569939,Pa-on – Daculan Road,tertiary,2,20,paved,0,0,0,0,0,0,2517.363604827026,21.959860431364,0.005558200915087151
Iloilo,259915558,Pacencia L. Tijam Avenue,tertiary,4,30,concrete,0,0,1,0,0,0,382.17089466300536,21.646773545438272,0.0008151420779005847
Iloilo,824094055,Paghari-On Street,tertiary,2,40,concrete,0,0,0,0,0,0,174.85333222860396,21.793816494844915,0.0001427151567062837
Iloilo,53397690,Paglaum Street,tertiary,2,40,concrete,1,0,0,0,0,0,904.0995376738437,24.707657761917734,0.0016456626249012904
Iloilo,659910768,Palanca Street,tertiary,2,40,concrete,0,0,0,0,0,0,603.7390062034222,20.519518740581063,0.00013799386037877736
Iloilo,1073837930,Panay East-West Lateral Road,tertiary,2,40,concrete,1,0,0,0,0,0,5998.818045844051,22.524012867487645,0.0031618544358159692
Iloilo,42759920,Pandan – Libertad – Aklan Boundary Road,secondary,2,60,concrete,1,0,0,0,0,0,3503.498915130871,25.056815257871392,0.0008702270169027635
Iloilo,271823865,Pandan-Libertad-Aklan Boundary Road,secondary,2,60,concrete,1,0,0,0,0,0,8221.189802944493,25.67828234668467,0.0005492383594611788
Iloilo,55287500,Paseo Mabini,primary,3,50,asphalt,1,0,0,0,1,0,4307.572955103974,23.359911391382163,0.0003259328465521572
Iloilo,657681154,Passi - Calinog Road,primary,4,80,concrete,1,0,0,0,0,0,1047.0270156958886,27.453794074310984,0.0011231385741109906
Iloilo,246073170,Passi - Garita National Road,tertiary,2,40,concrete,0,0,0,0,0,0,3060.7919973180324,20.101554548335123,0.0016604524432496733
Iloilo,515431630,Passi City Bypass Road,tertiary,2,40,concrete,1,0,0,1,1,0,3962.3878891280347,23.745864847098396,0.002538712725123865
Iloilo,114055388,Passi – San Enrique – Garrita Road,secondary,2,60,concrete,1,0,0,0,0,0,3402.168974302099,23.383494905002173,0.003776812231165344
Iloilo,44810777,Passi – San Rafael – Lemery – Sara Road,primary,2,80,concrete,1,0,0,0,1,0,24897.451293998263,22.054606479741363,0.004059005027500671
Iloilo,99987885,Passi-Calinog Road,primary,2,80,concrete,1,0,0,1,1,0,10315.52582514441,25.00865057533186,0.007268758153891189
Iloilo,194245163,Passi-San Rafael-Lemery-Sara Road,primary,2,80,concrete,1,0,0,0,0,0,23337.379463668723,21.138755095923816,0.0014209378185828117
Iloilo,621262693,Patag-Lantawan Road,secondary,2,60,concrete,0,0,0,0,0,0,3128.8414728061325,20.198527937209843,0.006492014540931191
Iloilo,171396833,Pavia Street,tertiary,2,40,concrete,0,0,1,1,1,0,314.1544731200406,20.998335197876195,0.0008703196583308213
Iloilo,240471759,Paz Street,tertiary,2,40,concrete,0,0,0,0,0,0,436.18497991660087,20.719084063157016,0.00020327354946435692
Iloilo,98070698,Perlas Street,tertiary,2,40,concrete,0,0,0,0,0,0,688.9891740032815,21.067598800039196,0.001868804992321343
Iloilo,921365609,Peso Avenue,tertiary,2,40,concrete,0,0,0,0,0,0,167.9981873339237,21.866932633019093,0.0012229558848430994
Iloilo,93570776,Pinowayan Road,tertiary,2,40,unpaved,1,0,0,0,0,0,6851.822501252309,23.6533848878038,0.006514217624703863
Iloilo,269944899,Pio Reyes Street,tertiary,2,20,paved,0,0,0,0,0,0,380.214083444786,20.821743791571002,0.003393863327779846
Iloilo,52092083,Pison Avenue,tertiary,4,30,concrete,0,0,1,0,0,0,714.7769921573152,20.437410620094365,0.005191004531663256
Iloilo,239063453,Plaridel Street,tertiary,2,40,concrete,0,0,0,0,1,0,403.6696753332414,23.470271338158074,0.0010122234109681196
Iloilo,52098836,Plaza Rizal Street,primary,2,30,concrete,0,0,1,1,1,0,777.244944241221,26.892867616414133,0.0031633093380940857
Iloilo,313559355,Poblacion - Misi Road,secondary,2,60,concrete,0,0,0,0,0,0,2980.823132173251,20.10163381468109,0.004833596797724545
Iloilo,251446498,Pontevedra Bypass Road,secondary,2,60,concrete,1,0,0,0,0,0,8306.17743755598,25.484178721704907,0.00029810924735000833
Iloilo,236510407,Pototan – Tabugon Road,secondary,2,60,concrete,1,0,0,0,0,0,4633.067314608627,32.49090394084387,0.0005171393368305107
Iloilo,99127155,Pototan-Mina-Janiuay Road,secondary,2,60,concrete,0,0,0,0,1,0,6509.9640435419915,20.04768602918255,0.0013328126211172506
Iloilo,113958157,Pototan-Tabugon Road,secondary,2,60,concrete,1,0,0,0,0,0,6214.104881153097,24.12464560353148,0.0017957451866635367
Iloilo,100820475,Pototan-Tina-Lambunao Road,secondary,2,60,concrete,0,0,0,0,0,0,23663.01607696972,20.537489634155055,0.0030913176333367165
Iloilo,239063465,Premier de Mayo Street,secondary,2,60,concrete,0,0,0,0,0,0,1043.4606395084513,20.30012960236615,0.002040171583714044
Iloilo,218844572,President Corazon C. Aquino Avenue,primary,1,60,concrete,1,0,1,1,1,0,17585.0001826535,25.165621258862092,0.0016903778978820017
Iloilo,93570771,Prosperidad - Quezon - Tagbino Road,secondary,2,60,concrete,1,0,0,0,0,0,20493.242867762376,24.591201946779787,0.0035161807181608882
Iloilo,165567262,Provincial Road,tertiary,2,40,concrete,0,0,0,0,0,0,9844.953867901848,20.23106403142901,0.0023614089919620964
Iloilo,642782922,Pudpud - Tig-amaga Road,tertiary,1,40,unpaved,0,0,0,0,0,0,2647.2113476445297,20.090082566646256,0.014092200141707721
Iloilo,791308732,Punta Taytay Road,tertiary,2,40,concrete,1,0,0,0,0,0,333.64489963423625,32.66657428609071,0.0027376380175994355
Iloilo,73546067,Q. Abeto Street,secondary,4,50,concrete,0,0,0,0,0,0,1193.3526607453052,32.032145422658424,0.001260047584700012
Iloilo,245824781,Quezon,tertiary,2,40,concrete,0,0,0,0,0,0,1547.7044658318207,20.407552704069225,0.0012182317572365616
Iloilo,71397747,Quezon Street,tertiary,4,50,concrete,0,0,1,1,1,0,1888.4096355151212,20.77788758249878,0.0009523841294987414
Iloilo,80731825,Quintin Salas Street,secondary,2,30,concrete,1,0,1,1,1,0,5069.431990449483,26.27311012136217,0.0018226937591320424
Iloilo,168239681,R. Juarez Street,tertiary,2,40,concrete,0,0,0,0,0,0,251.7718108020351,21.24578884670293,0.00021071979007201714
Iloilo,991628994,R. Lacson Street,tertiary,2,40,concrete,0,0,0,0,0,0,578.5326523135972,20.54044146836601,0.004041579292622567
Iloilo,142814884,R. Mapa Street,secondary,4,50,concrete,0,0,1,1,1,0,2384.7090390761277,23.93837915689845,0.004493581157439742
Iloilo,184271952,R. Tabiana Street,tertiary,2,40,concrete,0,0,0,0,0,0,1780.0807892533865,20.78757355788693,0.0002874867925893219
Iloilo,170213545,R. V. Sanchez Street,tertiary,2,40,concrete,1,0,0,0,0,0,1292.7927725253417,27.91800874962683,0.006819901451591259
Iloilo,25776271,Rafael M. Salas Drive,trunk,4,50,concrete,1,0,0,0,1,0,3214.3117088844147,23.791069093337732,0.00044380332115722033
Iloilo,97935484,Railway Street,tertiary,2,40,concrete,0,0,0,0,1,0,525.0873969416245,21.922153689619833,0.004326463451096664
Iloilo,72370781,Ramon L. Muzones Street,secondary,4,50,concrete,0,0,1,1,1,0,1060.470486074787,22.889191588215194,0.002131831023897946
Iloilo,389006906,Ramon Magsaysay,secondary,2,60,concrete,0,0,0,0,0,0,7035.081267868838,20.044298865060778,0.001134070215859156
Iloilo,84895634,Ramon Magsaysay Avenue,secondary,4,30,concrete,1,0,0,0,0,0,1243.914096504049,22.362950756192067,0.0012551593787969947
Iloilo,56042348,Ramon Magsaysay Street,secondary,2,60,concrete,1,0,1,1,0,0,5881.708106037176,27.25398737265246,0.0006307053601356883
Iloilo,169802596,Ramos Street,tertiary,2,40,concrete,0,0,0,0,0,0,303.80382682185984,21.03242550642566,9.516385617336908e-05
Iloilo,58371074,Ramylu Drive,tertiary,2,40,concrete,0,0,0,1,1,0,1617.168712963595,20.65937927018804,0.0016657647328552887
Iloilo,121643947,Real Street,secondary,4,40,concrete,0,0,0,0,0,0,4715.149036087821,22.375967374320215,0.0006881559104218348
Iloilo,968874131,Regalado Street,tertiary,2,40,concrete,0,0,0,0,1,0,596.5659150273029,21.45520115189383,0.0005637830321934989
Iloilo,52098685,Rizal Street,primary,1,10,concrete,1,0,1,1,1,0,27217.1602038047,26.09227729143432,0.003343683929606506
Iloilo,373173014,Roosevelt Street,secondary,2,60,concrete,0,0,1,0,1,0,766.5909871149686,23.17979606533662,0.01008350079872666
Iloilo,53455870,Rosario Street,tertiary,2,30,concrete,0,0,0,0,1,0,1729.3984326466907,21.38171518425359,0.0009918943274757545
Iloilo,373216371,Rotonda Santa Barbara,primary,3,60,asphalt,0,0,1,0,1,0,85.45746527125156,19.958468512074788,0.0733631620148387
Iloilo,51339480,Roxas Avenue,tertiary,2,30,concrete,1,0,1,1,1,1,17181.901616935935,28.659505110208695,0.0007648509991989113
Iloilo,114654482,Roxas City Boundary-Panit-an-Bailan Road,secondary,2,60,concrete,1,0,0,1,0,0,15649.731377555763,21.124358167966776,0.0009267741120970008
Iloilo,171641479,Roxas City Circumferential Road,secondary,2,60,concrete,1,0,0,0,0,0,9275.06937083667,21.35331864435564,0.0014610320662352485
Iloilo,239063461,Roxas City – Libas Road,secondary,2,30,concrete,1,0,0,0,0,0,2536.2554634933645,23.768849016030345,0.00131537490198745
Iloilo,332215984,Roxas City-Ivisan Road,primary,2,80,concrete,0,0,0,0,0,0,280.2015216688622,27.589345370628386,0.0016638648491230802
Iloilo,157508461,Roxas Street,tertiary,2,30,concrete,0,0,0,1,1,0,1730.3132852867188,21.873533998490636,0.000645087840985996
Iloilo,246802256,Rustico Quimpo,tertiary,2,40,concrete,0,0,0,0,1,0,426.3458846880591,61.974621894524155,0.0008445623216642396
Iloilo,247106404,S. Carmona Street,trunk,2,40,concrete,0,0,0,0,0,0,1083.828522682218,29.3325115662062,0.0004200925055907785
Iloilo,170213549,Saclauso Street,tertiary,2,40,concrete,0,0,0,0,0,0,267.5045721364478,21.172517968604286,0.0002104076518397921
Iloilo,245641862,Sacred Heart of Jesus Avenue,secondary,2,30,concrete,1,0,0,0,1,0,5489.824441654,22.171207623748217,0.0016799796734216033
Iloilo,301760209,Sagay-Bato-Dian-Marcelo Road,secondary,2,60,concrete,1,0,0,0,0,0,7126.805443111902,21.478118445591342,0.0021143495954530243
Iloilo,98461306,Saint Francis Avenue,tertiary,2,30,concrete,0,0,0,0,0,0,655.7664829080948,21.83131651159864,0.0010433851734819196
Iloilo,257582366,Saint James Street,tertiary,2,30,concrete,0,0,0,0,0,0,176.28908001145143,21.77834488234414,0.004467406089036204
Iloilo,166488838,Salvacion - San Roque Road,tertiary,2,40,concrete,0,0,0,0,0,0,3985.1819060200082,20.16471174304766,0.002004569998117765
Iloilo,98071134,Salvacion Street,tertiary,2,40,concrete,0,0,0,0,1,0,157.78348249577783,21.987881393074833,2.349170893318994e-05
Iloilo,170217034,Salvilla Street,tertiary,2,40,concrete,0,0,0,0,0,0,238.11578635178415,21.31712517341074,0.0008099784867019017
Iloilo,257434599,Sampaguita Street,tertiary,2,30,concrete,0,0,0,0,0,0,723.9188307619127,20.43290278668161,0.002294593469037536
Iloilo,170212604,San Agustin Street,tertiary,2,40,concrete,1,0,0,0,0,0,1759.187285733745,25.1627319424701,0.0008950591939064122
Iloilo,240471764,San Antonio Street,tertiary,2,20,concrete,0,0,0,0,0,0,1027.8664871048081,21.983578256935015,0.001954382434880075
Iloilo,162563103,San Dionisio – Capinang Road,secondary,2,60,concrete,0,0,0,0,0,0,2443.3944890972616,20.664365020439956,0.00325751691012424
Iloilo,121511707,San Enrique - Moroboro - Dingle Road,secondary,2,60,gravel,0,0,0,0,0,0,315.30040166228173,20.987358392017374,0.004981603485213613
Iloilo,157857174,San Esteban Street,tertiary,2,40,concrete,0,0,0,0,0,0,478.33947242567945,21.480797408152718,0.0017240451341711334
Iloilo,218689672,San Fernando Avenue,tertiary,2,40,concrete,0,0,0,0,0,0,209.7717527439324,21.495219590084908,4.075682555500205e-06
Iloilo,966532574,San Gabriel Street,tertiary,2,40,concrete,0,0,0,0,0,0,442.638871087832,20.707470770821338,0.0038063006103483954
Iloilo,55824476,San Gregorio Avenue,tertiary,2,40,concrete,0,0,0,0,0,0,598.4871419854976,21.15464908257392,0.0023550660262328265
Iloilo,524797729,San Isidro-Canlusong Road,tertiary,2,40,unpaved,1,0,0,1,0,0,11747.23754041035,21.215656054702766,0.004691385662069705
Iloilo,55824443,San Jose Avenue,tertiary,2,40,concrete,0,0,0,0,0,0,645.6680466555825,20.4856155491444,0.000929096299754228
Iloilo,106976357,San Jose Street,secondary,2,60,concrete,0,0,1,0,1,0,1067.173658086047,21.849311164258886,0.0010620194315942135
Iloilo,53442124,San Juan Street,primary,2,30,concrete,1,0,1,1,1,0,6957.377400184999,23.01598467867992,0.0009270193359752376
Iloilo,227670568,San Juan-Buenavista Road,tertiary,2,40,concrete,0,0,0,0,0,0,967.2154956823233,22.94718330322145,0.008559435430876785
Iloilo,227670579,San Juan-Magsaysay Road,tertiary,2,40,concrete,0,0,0,0,0,0,2693.8462597505445,20.108097272994357,0.007443184402291293
Iloilo,168243175,San Julian Street,tertiary,2,40,concrete,0,0,0,0,0,0,1765.0689650638838,20.177535455900063,0.000708226723677657
Iloilo,247465139,San Lorenzo Street,secondary,2,60,concrete,0,0,0,0,0,0,343.2420672029318,31.775154381526704,0.0003743789146557997
Iloilo,170214417,San Miguel - Cabatuan Road,secondary,2,60,concrete,1,0,0,0,1,0,9797.024145419025,23.289614210760575,0.0007804641664882905
Iloilo,331175318,San Miguel Sebaste Provincial Road,secondary,2,60,concrete,0,0,0,0,0,0,1799.131811348157,20.17425419701668,0.0005749818863392184
Iloilo,1391081455,San Miguel Street,secondary,2,20,concrete,0,0,0,0,0,0,694.5183104391126,33.25883653368458,0.00025055068227037376
Iloilo,98592950,San Miguel – Santa Barbara Road,secondary,2,60,concrete,1,0,0,0,1,0,6290.716884014893,25.161924200885313,0.0008485200843650145
Iloilo,170096380,San Miguel-Santa Barbara Road,secondary,2,60,concrete,0,0,1,0,1,0,1216.1423203240265,31.523121058424795,0.013618890848993296
Iloilo,108398714,San Pedro Rotonda,primary,2,50,concrete,0,0,1,1,1,0,101.27017641595972,41.38302699621825,0.029523306378287928
Iloilo,179565375,San Pedro Street,primary,4,50,asphalt,0,0,1,1,1,0,681.7254409122422,22.046439457868626,0.0007880703865169698
Iloilo,273590743,San Remigio - Tubungan Road,secondary,2,60,concrete,1,0,0,0,0,0,8367.35971589095,24.728385225116263,0.010493341487884078
Iloilo,170214416,San Roque Street,secondary,2,60,concrete,1,0,0,0,1,0,1677.484534336102,21.94282181962704,0.0003903109615205663
Iloilo,171316413,San Roque Street Extension,primary,2,80,asphalt,0,0,1,1,1,0,413.5984395209614,20.758305785116637,0.000828162653634339
Iloilo,171544045,San Roque – Baybay – Culasi Road,secondary,1,60,concrete,0,0,0,0,1,0,2022.576104170309,36.343612561536446,0.0026888074867039867
Iloilo,921538444,San Sebastian Avenue,tertiary,2,40,concrete,0,0,0,0,0,0,336.906111621134,20.872321596596294,0.006157878006030046
Iloilo,51339462,San Sebastian Street,tertiary,2,30,concrete,0,0,1,1,1,0,1328.770511772343,21.758627368673995,0.0003329586881661887
Iloilo,53309173,Santa Ana Street,tertiary,2,30,concrete,0,0,0,0,0,0,353.3975655048788,22.164384945089232,0.00012230721714684097
Iloilo,99319278,Santa Barbara - New Lucena Road,primary,2,80,concrete,1,0,0,0,0,0,8760.618963069208,26.742136092511167,0.0007894329527420993
Iloilo,248442790,Santa Barbara By-pass Road,primary,2,60,paved,0,0,0,0,0,0,445.4197544787183,20.704121545602447,0.0011298057647359443
Iloilo,247131037,Santa Barbara Bypass Road,secondary,4,60,concrete,1,0,0,0,0,0,1291.0921607491427,21.85096527675774,0.003034080286250394
Iloilo,55822155,Santa Clara Avenue,tertiary,2,40,concrete,1,0,0,0,1,0,1923.7820897774664,23.4473823345181,0.0007138928191484626
Iloilo,109725628,Santa Cruz Street,tertiary,2,30,concrete,0,0,0,0,0,0,907.3144699084686,20.345642978820297,0.0006504396492431921
Iloilo,218689515,Santa Monica Avenue,tertiary,2,40,concrete,0,0,0,0,0,0,339.2838091887177,20.924458118254602,0.0004370433967966482
Iloilo,170189267,Santa Rita Street,tertiary,2,40,concrete,0,0,0,0,0,0,294.50444512766893,21.064511847523384,0.0013392304894441606
Iloilo,98068666,Santillan Street,secondary,2,60,concrete,0,0,0,0,0,0,198.4479216772355,21.57963703042356,0.004985631733803747
Iloilo,57847575,Santo Domingo,tertiary,2,40,concrete,0,0,0,0,0,0,406.23690266468594,20.771960949153904,0.0014465112334639584
Iloilo,153000837,Santo Domingo Street,tertiary,2,30,concrete,0,0,0,0,0,0,135.15169120445455,22.320546693158445,0.0021073073458720737
Iloilo,106976356,Santo Rosario Street,secondary,2,60,concrete,0,0,1,1,1,0,797.8288933278457,21.294091435838222,0.00056732481761283
Iloilo,27034770,Sara - San Dionisio Road,secondary,2,60,concrete,0,0,0,0,0,0,5163.006810176391,20.060726732000617,0.0002634868727925354
Iloilo,97937012,Sara Road,primary,2,80,concrete,0,0,0,0,0,0,522.0678147993377,21.24523314169177,0.0004628742721128292
Iloilo,27034786,Sara-Concepcion Road,secondary,2,60,concrete,1,0,0,0,0,0,11141.910835486282,24.358797116431397,0.0004853676455753277
Iloilo,242185816,Saturn Street,tertiary,2,30,concrete,0,0,0,0,0,0,711.1801762932856,20.441024349420672,0.00025864485786911747
Iloilo,781991583,Sigma Bypass Road,trunk,4,80,concrete,1,0,0,1,0,0,1549.8826856551577,22.403797282323367,0.0015676001076576351
Iloilo,389913624,Silagon,tertiary,2,40,unpaved,0,0,0,0,1,0,3147.3020223455073,20.436485748310595,0.005259511941908442
Iloilo,56095992,Silay - Lantad Road,tertiary,2,40,concrete,0,0,0,0,0,0,1883.3999404467186,20.166495700029888,0.0003772888518903982
Iloilo,97936211,Simeon Aguilar Street,trunk,4,30,concrete,0,0,0,0,1,0,1916.1001888634726,20.947112626258885,0.0009643904881754307
Iloilo,79301610,Simeon Ledesma Street,primary,2,50,concrete,1,0,1,1,1,0,493.6859984229708,32.27798020926577,0.0024094700363583156
Iloilo,152976289,Smith Street,tertiary,2,30,concrete,0,0,0,0,0,0,93.32941890732906,23.360542358099597,0.0019319261078411907
Iloilo,69583031,So-oc Resettlement Area Road,tertiary,2,20,concrete,0,0,0,0,1,0,2688.6060645254497,20.11501095832216,0.0032812161736869142
Iloilo,53760261,Sofia Gonzaga Street,tertiary,2,40,concrete,1,0,1,0,0,0,2843.431778919675,29.303002362428533,0.0022197939285218283
Iloilo,269944886,Somes Street,secondary,4,60,concrete,0,0,0,0,1,0,215.99869851037457,39.98797379454108,0.0008824911403527541
Iloilo,53309890,South Capitol Road,tertiary,2,40,concrete,0,0,0,0,0,0,497.5373385584502,21.266392321048066,0.0005444957293696584
Iloilo,836159854,Stop Aguinaldo-Bug-ang Road,tertiary,2,40,concrete,1,0,0,0,0,0,8437.918953043125,25.021479439472227,0.002737038309405874
Iloilo,921542697,Stork Street,tertiary,2,40,concrete,0,0,0,0,0,0,86.34258180300185,36.15383184867315,0.005408325908351248
Iloilo,921700482,Suarez Street,tertiary,2,40,concrete,0,0,0,0,0,0,817.5041296254607,20.38326023322583,0.001938040034992157
Iloilo,373748555,Sulbod Street,tertiary,2,40,concrete,0,0,0,0,0,0,601.4681211137292,20.51951752806626,0.004696853898324502
