osm_id,existing_maxspeed,highway,classification,mean_curvature,population,segment_length_km,cap_reason,rf_rec_10pct,rf_rec_20pct,rf_rec_30pct,rf_rec_40pct,rf_rec_50pct,rf_rec_60pct,rf_rec_70pct,rf_rec_80pct,rf_rec_90pct,rf_rec_100pct,has_valid_rec
544227906,60,secondary,Urban,0.0006606629577,5243536,1.781631151,Urban - short/dense/curvy,,,,,,,,,,,False
125571011,80,tertiary,Urban,0.003971451678,5243536,3.147523728,Urban - short/dense/curvy,,,,,,,,,,,False
28422653,30,tertiary,Urban,0.0004729897355,2960048,0.3280426092,Urban - short/dense/curvy,,,,,,,,,,,False
319768659,30,secondary,Urban,0.001499133982,2960048,0.9912446288,Urban - short/dense/curvy,,,,,,,,,,,False
4970567,30,tertiary,Urban,0.002282279599,2960048,0.5327509196,Urban - short/dense/curvy,,,,,,,,,,,False
28296729,30,tertiary,Urban,0.002169723737,2960048,0.1529126173,Urban - short/dense/curvy,,,,,,,,,,,False
186255468,60,secondary,Urban,0.005015330625,2960048,0.9031678359,Urban - short/dense/curvy,,,,,,,,,,,False
4794370,30,tertiary,Urban,0.00146789236,2960048,0.5855160075,Urban - short/dense/curvy,,,,,,,,,,,False
259050024,30,tertiary,Urban,0.004657809233,2051899,0.5185557949,Urban - short/dense/curvy,,,,,,,,,,,False
43323900,50,secondary,Urban,0.0001022919605,174302,1.369169652,Urban - major/long road,,,,,,,,,,,False
455553996,30,secondary,Urban,0.003356415664,5243536,1.006737913,Urban - short/dense/curvy,,,,,,,,,,,False
48811097,40,tertiary,Urban,0.0006054303624,887399,4.749277527,Urban - short/dense/curvy,,,,,,,,,,,False
1291050586,30,tertiary,Urban,0.001951240269,2960048,0.2762624361,Urban - short/dense/curvy,,,,,,,,,,,False
908997429,40,tertiary,Urban,0.0007950332421,5243536,2.402250841,Urban - short/dense/curvy,,,,,,,,,,,False
233576853,80,primary,Urban,0.0001071142737,2051899,0.7332150794,Urban - short/dense/curvy,,,,,,,,,,,False
23520512,40,tertiary,Urban,0.0003869464979,209170,0.8107681166,Urban - major/long road,,,,,,,,,,,False
161964181,40,tertiary,Urban,0.00221390677,5243536,3.135071351,Urban - short/dense/curvy,,,,,,,,,,,False
27276449,40,secondary,Urban,0.002532637663,2960048,0.1469314789,Urban - short/dense/curvy,,,,,,,,,,,False
921326553,40,tertiary,Urban,0.0004977938986,2051899,0.6099172391,Urban - short/dense/curvy,,,,,,,,,,,False
23518792,40,tertiary,Urban,0.007657753421,209170,0.4160567435,Urban - short/dense/curvy,39.99999978189466,,,,,,,,,,True
911226737,40,tertiary,Urban,0.002808582903,887399,0.02505096873,Urban - short/dense/curvy,30.0,,,,,,,,,,True
28312347,50,secondary,Rural,0.004186205107,230998,0.273860487,Rural - short or curved,40.0,40.0,,,,,,,,,True
686558017,40,tertiary,Urban,0.001872014221,5243536,1.661426436,Urban - short/dense/curvy,,,,,,,,,,,False
206474849,30,tertiary,Rural,0.0001588729894,121033,1.121797258,Rural - short or curved,,,,,,,,,,,False
4990014,20,tertiary,Urban,0.001685278615,2960048,0.2240200039,Urban - short/dense/curvy,,,,,,,,,,,False
1017404592,40,secondary,Rural,0.0002969583229,19471,1.748886913,Rural - short or curved,,,,,,,,,,,False
94507662,30,tertiary,Urban,0.002269666433,703141,0.4519780667,Urban - short/dense/curvy,,,,,,,,,,,False
32834724,40,tertiary,Urban,0.002841526201,3325385,1.60669412,Urban - short/dense/curvy,,,,,,,,,,,False
762983076,40,primary,Urban,0.0002214669213,2051899,1.485455728,Urban - short/dense/curvy,,,,,,,,,,,False
88521252,60,secondary,Urban,0.01120480489,3325385,10.95198051,Urban - short/dense/curvy,,,,,,,,,,,False
133117359,40,tertiary,Urban,0.0001773770326,1275185,2.267263159,Urban - short/dense/curvy,,,,,,,,,,,False
165193727,30,tertiary,Urban,0.0001622912083,2051899,0.4260652405,Urban - short/dense/curvy,,,,,,,,,,,False
28817564,50,primary,Urban,0.001291855551,3325385,4.004079215,Urban - short/dense/curvy,,,,,,,,,,,False
337410401,40,tertiary,Urban,0.0002706962664,251881,0.2884209476,Urban - short/dense/curvy,30.0,,,,,,,,,,True
170314091,40,tertiary,Urban,0.0004472636025,2051899,0.3235134061,Urban - short/dense/curvy,,,,,,,,,,,False
550428767,40,tertiary,Urban,0.0007651654403,697315,0.937286157,Urban - short/dense/curvy,,,,,,,,,,,False
229319847,30,tertiary,Rural,0.002116006535,19471,0.2025065253,Rural - short or curved,,,,,,,,,,,False
23004631,80,primary,Urban,0.003851370607,887399,20.46349131,Urban - short/dense/curvy,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,True
564504389,80,secondary,Rural,0.001233022972,828655,6.240681677,Rural - short or curved,,,,,,,,,,,False
91661834,20,tertiary,Urban,0.008954532913,703141,0.2643285013,Urban - short/dense/curvy,,,,,,,,,,,False
239063465,60,secondary,Urban,0.002040171584,2051899,1.04346064,Urban - short/dense/curvy,,,,,,,,,,,False
530040094,30,tertiary,Urban,0.002526351975,651813,0.6795254259,Urban - short/dense/curvy,,,,,,,,,,,False
247340762,80,tertiary,Urban,0.009816008981,1275185,4.304869759,Urban - short/dense/curvy,,,,,,,,,,,False
46872232,40,tertiary,Urban,0.001975103456,3325385,2.843556272,Urban - short/dense/curvy,,,,,,,,,,,False
124006450,40,tertiary,Urban,0.001164105581,1275185,6.242312907,Urban - short/dense/curvy,,,,,,,,,,,False
1353194532,40,tertiary,Urban,0.001506484342,1503456,0.7875455393,Urban - short/dense/curvy,,,,,,,,,,,False
28260672,20,tertiary,Urban,0.005244787271,2960048,0.5178372685,Urban - short/dense/curvy,,,,,,,,,,,False
530281038,40,tertiary,Urban,0.000178759839,2960048,0.4205510074,Urban - short/dense/curvy,,,,,,,,,,,False
32687155,40,tertiary,Urban,0.003885197632,3325385,2.055468953,Urban - short/dense/curvy,,,,,,,,,,,False
836159854,40,tertiary,Urban,0.002737038309,3325385,8.437918953,Urban - short/dense/curvy,,,,,,,,,,,False
334814826,40,secondary,Rural,0.001010226067,38302,1.091363606,Rural - short or curved,,,,,,,,,,,False
55269214,20,tertiary,Urban,0.001878237508,600783,2.794181555,Urban - short/dense/curvy,,,,,,,,,,,False
29336099,30,secondary,Urban,0.007634266513,366358,1.648660164,Urban - short/dense/curvy,,,,,,,,,,,False
153136133,40,secondary,Rural,0.00570904325,19471,0.9241922108,Rural - short or curved,,,,,,,,,,,False
31009925,60,trunk,Urban,0.00130168652,1503456,61.76437326,Urban - short/dense/curvy,,,,,,,,,,,False
23172010,20,tertiary,Urban,0.003345427271,2960048,0.2144157721,Urban - short/dense/curvy,,,,,,,,,,,False
166490681,40,tertiary,Urban,0.006091614482,2051899,3.835967307,Urban - short/dense/curvy,,,,,,,,,,,False
24636322,30,primary,Rural,0.001431221654,38302,5.262525956,Rural - long & straight,,,,,,,,,,,False
630175329,60,secondary,Urban,0.00150026622,3325385,0.08598669666,Urban - short/dense/curvy,,,,,,,,,,,False
171980879,80,tertiary,Urban,0.001352949612,5243536,2.705784152,Urban - short/dense/curvy,,,,,,,,,,,False
25612872,60,secondary,Urban,0.000411750365,251881,0.5354127992,Urban - major/long road,50.0,50.0,,,,,,,,,True
248442790,60,primary,Urban,0.001129805765,2051899,0.4454197545,Urban - short/dense/curvy,,,,,,,,,,,False
4794436,30,tertiary,Urban,0.006614252113,2960048,0.6005125663,Urban - short/dense/curvy,,,,,,,,,,,False
80731825,30,secondary,Urban,0.001822693759,2051899,5.06943199,Urban - short/dense/curvy,,,,,,,,,,,False
157554424,40,tertiary,Urban,0.0002269675404,5243536,4.826541021,Urban - short/dense/curvy,,,,,,,,,,,False
37334825,40,tertiary,Urban,0.002675051757,3325385,1.067332832,Urban - short/dense/curvy,,,,,,,,,,,False
4960406,40,tertiary,Urban,0.003253733883,2960048,2.465809754,Urban - short/dense/curvy,,,,,,,,,,,False
45652152,40,tertiary,Urban,0.006861364107,3325385,0.428170258,Urban - short/dense/curvy,,,,,,,,,,,False
28316152,60,secondary,Urban,0.00101991404,3325385,2.002015989,Urban - short/dense/curvy,,,,,,,,,,,False
207272564,60,trunk,Rural,0.002239196754,121033,18.86756198,Rural - short or curved,,,,,,,,,,,False
245824782,40,tertiary,Urban,0.005738651273,2051899,3.818075962,Urban - short/dense/curvy,,,,,,,,,,,False
25800032,40,tertiary,Urban,0.002034829971,3325385,1.610734188,Urban - short/dense/curvy,,,,,,,,,,,False
151324871,40,tertiary,Urban,7.98e-05,697315,2.428944312,Urban - short/dense/curvy,,,,,,,,,,,False
485773059,40,tertiary,Urban,0.002162553121,366358,0.2130257504,Urban - short/dense/curvy,,,,,,,,,,,False
4896142,60,primary,Urban,0.001033781269,2960048,10.56792867,Urban - short/dense/curvy,,,,,,,,,,,False
674668140,60,primary,Urban,0.001374885584,5243536,12.57186637,Urban - short/dense/curvy,,,,,,,,,,,False
1123799169,40,tertiary,Urban,0.0002454424403,2051899,0.1236326037,Urban - short/dense/curvy,,,,,,,,,,,False
49040124,40,primary,Urban,0.0005433745873,3325385,5.999771625,Urban - short/dense/curvy,,,,,,,,,,,False
18329100,40,secondary,Urban,0.003975239201,2960048,3.976325099,Urban - short/dense/curvy,,,,,,,,,,,False
23519796,40,tertiary,Urban,0.003764150072,209170,1.001699571,Urban - major/long road,,,,,,,,,,,False
194245163,80,primary,Urban,0.001420937819,2051899,23.33737946,Urban - short/dense/curvy,,,,,,,,,,,False
27905622,40,tertiary,Urban,0.001004326809,887399,0.6295942049,Urban - short/dense/curvy,,,,,,,,,,,False
59471366,20,trunk,Rural,0.05694100159,230998,0.0919959635,Rural - short or curved,,,,,,,,,,,False
887866211,40,tertiary,Urban,9.14e-05,2960048,0.04295077608,Urban - short/dense/curvy,,,,,,,,,,,False
251446498,60,secondary,Urban,0.0002981092474,2051899,8.306177438,Urban - short/dense/curvy,,,,,,,,,,,False
29339571,30,secondary,Urban,0.008575060842,366358,2.424059763,Urban - short/dense/curvy,,,,,,,,,,,False
1061169996,40,secondary,Urban,0.001484323709,2960048,0.08964346558,Urban - short/dense/curvy,,,,,,,,,,,False
4270604,40,secondary,Rural,0.001904198654,828655,4.032763265,Rural - short or curved,,,,,,,,,,,False
620642399,40,tertiary,Urban,0.008050843923,3325385,0.7006615499,Urban - short/dense/curvy,,,,,,,,,,,False
24375212,30,tertiary,Urban,0.0008231481476,2960048,1.19239138,Urban - short/dense/curvy,,,,,,,,,,,False
10587290,30,tertiary,Urban,0.002091803405,2960048,2.62883136,Urban - short/dense/curvy,,,,,,,,,,,False
160452789,40,tertiary,Urban,0.0005989979563,1503456,0.2438716043,Urban - short/dense/curvy,,,,,,,,,,,False
104660762,80,primary,Urban,0.0008778655281,697315,17.57593499,Urban - short/dense/curvy,,,,,,,,,,,False
1190057624,60,secondary,Urban,0.00686845945,251881,0.4161503387,Urban - short/dense/curvy,39.99999978189484,,,,,,,,,,True
23961512,30,secondary,Rural,0.05553829057,38302,0.1129565421,Rural - short or curved,,,,,,,,,,,False
98461318,30,tertiary,Urban,0.001238168712,600783,0.744710892,Urban - short/dense/curvy,,,,,,,,,,,False
53144589,20,tertiary,Urban,0.002932533038,2960048,0.19882352,Urban - short/dense/curvy,,,,,,,,,,,False
99453423,40,tertiary,Urban,0.01403688106,3325385,0.6926345418,Urban - short/dense/curvy,,,,,,,,,,,False
13845345,30,secondary,Urban,2.1e-05,2960048,0.6380522938,Urban - short/dense/curvy,,,,,,,,,,,False
127522020,40,tertiary,Urban,0.0004812321932,5243536,5.08405499,Urban - short/dense/curvy,,,,,,,,,,,False
95484714,40,tertiary,Urban,0.007940458437,3325385,0.2401119373,Urban - short/dense/curvy,,,,,,,,,,,False
105702256,60,primary,Urban,0.006659379175,5243536,4.845657048,Urban - short/dense/curvy,,,,,,,,,,,False
149848410,40,tertiary,Urban,0.004699697981,3325385,1.031660179,Urban - short/dense/curvy,,,,,,,,,,,False
144905294,40,tertiary,Urban,0.0006387037827,2960048,0.6158018947,Urban - short/dense/curvy,,,,,,,,,,,False
23213762,30,secondary,Urban,0.0006607181708,2960048,1.449971917,Urban - short/dense/curvy,,,,,,,,,,,False
106212239,60,secondary,Urban,0.003577215328,3325385,24.34769239,Urban - short/dense/curvy,,,,,,,,,,,False
127134136,80,primary,Urban,0.006608884784,3325385,4.327782745,Urban - short/dense/curvy,,,,,,,,,,,False
368461882,40,secondary,Urban,0.0005283023549,2960048,0.3916464729,Urban - short/dense/curvy,,,,,,,,,,,False
680843931,40,tertiary,Urban,0.008464803099,2051899,3.70466721,Urban - short/dense/curvy,,,,,,,,,,,False
104373669,40,tertiary,Urban,0.0001957753065,5243536,5.878733099,Urban - short/dense/curvy,,,,,,,,,,,False
23961567,30,tertiary,Rural,0.001179678479,38302,0.1053147819,Rural - short or curved,,,,,,,,,,,False
27906261,80,primary,Urban,0.0007040560317,887399,4.975884514,Urban - short/dense/curvy,,,,,,,,,,,False
116426162,40,tertiary,Urban,0.005491187202,3325385,3.262868552,Urban - short/dense/curvy,,,,,,,,,,,False
132397229,30,tertiary,Urban,0.0001729927645,703141,0.2522663087,Urban - short/dense/curvy,,,,,,,,,,,False
56197677,40,tertiary,Urban,0.0007368878664,2051899,3.072278108,Urban - short/dense/curvy,,,,,,,,,,,False
166219968,30,tertiary,Urban,0.001495733132,372910,0.2997321548,Urban - short/dense/curvy,,,,,,,,,,,False
246729116,60,secondary,Urban,9.96e-05,2051899,3.369156558,Urban - short/dense/curvy,,,,,,,,,,,False
4970426,30,tertiary,Urban,0.004155210031,2960048,1.634201527,Urban - short/dense/curvy,,,,,,,,,,,False
90967351,40,tertiary,Urban,0.005392800568,703141,0.5824781734,Urban - short/dense/curvy,,,,,,,,,,,False
593153959,80,primary,Urban,0.002116957469,703141,0.3115919045,Urban - short/dense/curvy,,,,,,,,,,,False
108110343,60,secondary,Rural,0.00178412471,38302,1.028782888,Rural - short or curved,,,,,,,,,,,False
106768827,40,tertiary,Urban,0.0003937789021,5243536,0.3799383526,Urban - short/dense/curvy,,,,,,,,,,,False
142871867,40,tertiary,Urban,0.005382234613,728402,1.933742923,Urban - short/dense/curvy,,,,,,,,,,,False
153751844,40,tertiary,Urban,0.00198869345,703141,0.7022389358,Urban - short/dense/curvy,,,,,,,,,,,False
348821523,40,tertiary,Rural,0.002396004019,19471,2.398516508,Rural - short or curved,,,,,,,,,,,False
106393064,40,tertiary,Urban,0.0005585951005,5243536,2.815115055,Urban - short/dense/curvy,,,,,,,,,,,False
23087112,40,tertiary,Urban,0.001684842469,887399,0.817683104,Urban - short/dense/curvy,,,,,,,,,,,False
912288621,40,tertiary,Urban,0.002838925199,887399,0.2163209418,Urban - short/dense/curvy,,,,,,,,,,,False
46990641,20,tertiary,Urban,0.01022836486,2960048,0.4798850666,Urban - short/dense/curvy,,,,,,,,,,,False
124826624,20,tertiary,Urban,0.003952294798,366358,0.1392893429,Urban - short/dense/curvy,,,,,,,,,,,False
166189567,40,tertiary,Urban,0.001071644858,2051899,2.11740847,Urban - short/dense/curvy,,,,,,,,,,,False
246788025,40,tertiary,Urban,0.007916906131,2051899,1.547699478,Urban - short/dense/curvy,,,,,,,,,,,False
79143071,20,tertiary,Urban,0.002527713534,2051899,0.5031300782,Urban - short/dense/curvy,,,,,,,,,,,False
51125781,40,tertiary,Urban,0.002334607105,887399,0.1534778444,Urban - short/dense/curvy,,,,,,,,,,,False
28741520,40,secondary,Urban,1.54e-05,5243536,1.020719986,Urban - short/dense/curvy,,,,,,,,,,,False
88617173,60,primary,Urban,0.00150354773,728402,10.14430652,Urban - short/dense/curvy,,,,,,,,,,,False
1154967595,80,secondary,Urban,0.004675459017,728402,0.3476290044,Urban - short/dense/curvy,,,,,,,,,,,False
28812119,40,tertiary,Urban,0.003466166144,3325385,1.606712521,Urban - short/dense/curvy,,,,,,,,,,,False
24204934,30,tertiary,Urban,0.01093607394,366358,1.406595688,Urban - short/dense/curvy,,,,,,,,,,,False
243498720,40,tertiary,Urban,0.002960943524,2960048,0.2907540696,Urban - short/dense/curvy,,,,,,,,,,,False
389124437,40,tertiary,Rural,0.0004413100538,828655,1.346851214,Rural - short or curved,,,,,,,,,,,False
114943205,60,secondary,Urban,0.002927012334,5243536,5.831375047,Urban - short/dense/curvy,,,,,,,,,,,False
108706525,30,secondary,Urban,0.01427724153,1503456,3.764899577,Urban - short/dense/curvy,49.99999963652125,,,,,,,,,,True
46715617,40,tertiary,Urban,0.002295315257,3325385,1.557797689,Urban - short/dense/curvy,,,,,,,,,,,False
56872246,60,primary,Urban,0.006407398554,2051899,2.876736488,Urban - short/dense/curvy,,,,,,,,,,,False
907198460,40,tertiary,Urban,0.006667840812,1275185,2.301106653,Urban - short/dense/curvy,,,,,,,,,,,False
4813922,60,primary,Urban,0.0003318951778,1503456,7.935377093,Urban - short/dense/curvy,,,,,,,,,,,False
859189065,30,tertiary,Urban,0.000241238733,372910,0.7270950424,Urban - short/dense/curvy,,,,,,,,,,,False
222917340,40,primary,Rural,0.001473759944,205424,2.012085728,Rural - short or curved,,,,,,,,,,,False
190596438,20,trunk,Urban,0.0352608171,366358,0.135054624,Urban - short/dense/curvy,,,,,,,,,,,False
6059794,30,tertiary,Urban,0.004690413456,2960048,0.5621933707,Urban - short/dense/curvy,,,,,,,,,,,False
23961412,30,tertiary,Urban,0.0008690504401,5243536,0.7988866822,Urban - short/dense/curvy,,,,,,,,,,,False
28933168,40,secondary,Urban,0.004664512332,651813,0.7949365561,Urban - short/dense/curvy,,,,,,,,,,,False
903548620,80,tertiary,Rural,0.00172014752,38302,1.764267378,Rural - short or curved,,,,,,,,,,,False
99210252,80,primary,Urban,0.0008412347204,2051899,5.640507881,Urban - short/dense/curvy,,,,,,,,,,,False
23961659,30,secondary,Urban,0.0028389099,5243536,1.107993684,Urban - short/dense/curvy,,,,,,,,,,,False
2679609,60,secondary,Urban,0.001191392405,1503456,5.147419319,Urban - short/dense/curvy,,,,,,,,,,,False
31303886,60,secondary,Urban,0.003104755962,1503456,1.999415255,Urban - short/dense/curvy,,,,,,,,,,,False
42759920,60,secondary,Urban,0.0008702270169,2051899,3.503498915,Urban - short/dense/curvy,,,,,,,,,,,False
4277150,40,tertiary,Urban,0.0006788434627,2051899,0.1949892418,Urban - short/dense/curvy,,,,,,,,,,,False
23949677,40,primary,Rural,0.001707202816,38302,22.45391431,Rural - short or curved,,,,,,,,,,,False
47094136,50,primary,Urban,0.0047589192,174302,1.308606634,Urban - major/long road,,,,,,,,,,,False
203433923,40,tertiary,Urban,0.001600471334,3325385,0.6798055836,Urban - short/dense/curvy,,,,,,,,,,,False
30077625,40,tertiary,Urban,0.00151572221,703141,1.316319008,Urban - short/dense/curvy,,,,,,,,,,,False
54927938,30,trunk,Urban,0.0004056403145,1275185,9.109490103,Urban - short/dense/curvy,,,,,,,,,,,False
866621022,40,tertiary,Urban,0.0001307473037,307079,0.1202589582,Urban - short/dense/curvy,,,,,,,,,,,False
586653093,40,tertiary,Urban,0.0001722487288,2960048,0.1129230816,Urban - short/dense/curvy,,,,,,,,,,,False
207272563,40,tertiary,Rural,0.0001795492708,121033,0.8497662121,Rural - short or curved,,,,,,,,,,,False
324469119,40,secondary,Rural,0.0006186979739,205424,1.256143476,Rural - short or curved,,,,,,,,,,,False
83005204,60,secondary,Urban,0.006509526666,3325385,7.381606366,Urban - short/dense/curvy,,,,,,,,,,,False
47414598,40,tertiary,Urban,0.02109338995,887399,1.17108629,Urban - short/dense/curvy,,,,,,,,,,,False
159664741,40,tertiary,Urban,0.0008455742459,703141,0.4659024321,Urban - short/dense/curvy,,,,,,,,,,,False
83020113,30,tertiary,Urban,0.001816051643,2960048,0.3249108056,Urban - short/dense/curvy,,,,,,,,,,,False
342896064,60,secondary,Rural,0.0001631798129,828655,1.093449179,Rural - short or curved,,,,,,,,,,,False
4948651,40,tertiary,Urban,0.004028997724,887399,0.3265545504,Urban - short/dense/curvy,,,,,,,,,,,False
622275194,40,tertiary,Urban,0.01640817929,3325385,1.546424337,Urban - short/dense/curvy,,,,,,,,,,,False
169542555,40,tertiary,Urban,0.00529529023,372910,7.116512357,Urban - short/dense/curvy,,,,,,,,,,,False
791215986,60,secondary,Urban,0.0002614091776,697315,0.06254672729,Urban - short/dense/curvy,,,,,,,,,,,False
23213934,20,tertiary,Urban,0.0133207509,2960048,1.590343926,Urban - short/dense/curvy,,,,,,,,,,,False
109729822,50,secondary,Urban,0.002124519108,2051899,0.8209763335,Urban - short/dense/curvy,,,,,,,,,,,False
89463488,80,primary,Urban,0.002136614504,3325385,16.70762961,Urban - short/dense/curvy,,,,,,,,,,,False
29369627,40,tertiary,Urban,0.0003562690331,2051899,0.5823115783,Urban - short/dense/curvy,,,,,,,,,,,False
152947843,40,secondary,Rural,0.0004596068425,19471,0.8279142007,Rural - short or curved,,,,,,,,,,,False
13845243,30,secondary,Urban,0.02594876429,2960048,1.036886464,Urban - short/dense/curvy,,,,,,,,,,,False
245824798,40,tertiary,Urban,0.002135835846,2051899,1.534451909,Urban - short/dense/curvy,,,,,,,,,,,False
153147575,30,tertiary,Rural,0.0001691156194,19471,0.8140874208,Rural - short or curved,,,,,,,,,,,False
104091025,40,tertiary,Urban,5.01e-05,2960048,0.2166949382,Urban - short/dense/curvy,,,,,,,,,,,False
167433014,70,trunk,Urban,0.001514257017,372910,20.32641614,Urban - short/dense/curvy,,,,,,,,,,,False
88191120,40,secondary,Urban,0.003350479756,728402,1.612317966,Urban - short/dense/curvy,,,,,,,,,,,False
4928819,60,secondary,Urban,0.006093747577,651813,1.712536005,Urban - short/dense/curvy,,,,,,,,,,,False
53309220,30,tertiary,Urban,0.001261144698,600783,0.8048132016,Urban - short/dense/curvy,,,,,,,,,,,False
396411283,40,tertiary,Urban,0.002990677474,1503456,0.5792185546,Urban - short/dense/curvy,,,,,,,,,,,False
1320022131,40,tertiary,Urban,0.008363570707,887399,0.0760546195,Urban - short/dense/curvy,,,,,,,,,,,False
4910954,20,tertiary,Urban,0.001700350349,2960048,1.07911085,Urban - short/dense/curvy,,,,,,,,,,,False
23949741,30,tertiary,Urban,0.001323708139,5243536,1.367510369,Urban - short/dense/curvy,,,,,,,,,,,False
1291907136,40,tertiary,Urban,0.0002677051195,2960048,0.09050501591,Urban - short/dense/curvy,,,,,,,,,,,False
112703219,30,tertiary,Urban,0.01538986582,366358,4.629042702,Urban - short/dense/curvy,39.99999978189565,39.99999978189517,39.999999781896115,39.99999978189692,39.99999978189704,,,,,,True
18578523,30,tertiary,Urban,0.0002280136847,2960048,2.325743625,Urban - short/dense/curvy,,,,,,,,,,,False
142225508,80,primary,Rural,0.001549283596,207010,16.62285131,Rural - short or curved,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,True
53309255,30,tertiary,Urban,0.001536388657,2051899,0.3211141641,Urban - short/dense/curvy,,,,,,,,,,,False
97521822,40,tertiary,Urban,0.0003090906346,1503456,1.451079828,Urban - short/dense/curvy,,,,,,,,,,,False
110167512,60,tertiary,Urban,0.0008929651705,5243536,8.519379559,Urban - short/dense/curvy,,,,,,,,,,,False
361824458,80,tertiary,Urban,0.006368787339,1275185,4.754590746,Urban - short/dense/curvy,,,,,,,,,,,False
247465139,60,secondary,Urban,0.0003743789147,2051899,0.3432420672,Urban - short/dense/curvy,,,,,,,,,,,False
55510069,60,primary,Urban,0.001123010737,2051899,15.79309171,Urban - short/dense/curvy,,,,,,,,,,,False
5172516,20,tertiary,Urban,0.0004675267223,2960048,0.3601649649,Urban - short/dense/curvy,,,,,,,,,,,False
54233873,60,trunk,Urban,0.002650259851,5243536,88.36026759,Urban - short/dense/curvy,,,,,,,,,,,False
29369541,40,secondary,Urban,0.001052392347,703141,4.834205075,Urban - short/dense/curvy,,,,,,,,,,,False
263319788,40,secondary,Urban,0.001796841031,651813,5.546411589,Urban - short/dense/curvy,,,,,,,,,,,False
25800034,40,tertiary,Urban,0.0003308879033,3325385,0.3732575283,Urban - short/dense/curvy,,,,,,,,,,,False
124469938,60,secondary,Urban,0.001001729969,697315,2.643699125,Urban - short/dense/curvy,,,,,,,,,,,False
55334443,40,tertiary,Rural,0.003534153986,38302,4.151700619,Rural - short or curved,,,,,,,,,,,False
114649489,40,tertiary,Urban,0.0001784169017,5243536,1.51751342,Urban - short/dense/curvy,,,,,,,,,,,False
28908326,40,tertiary,Urban,0.0002788155505,5243536,0.374088335,Urban - short/dense/curvy,,,,,,,,,,,False
56095992,40,tertiary,Urban,0.0003772888519,2051899,1.88339994,Urban - short/dense/curvy,,,,,,,,,,,False
269944852,20,tertiary,Urban,0.001230651551,2051899,0.4459598011,Urban - short/dense/curvy,,,,,,,,,,,False
230545603,40,tertiary,Rural,0.0003195151855,828655,1.242564364,Rural - short or curved,,,,,,,,,,,False
98123577,30,tertiary,Urban,0.0001155853235,2051899,0.2319800504,Urban - short/dense/curvy,,,,,,,,,,,False
444682435,30,secondary,Urban,0.002011152134,2960048,1.89594793,Urban - short/dense/curvy,,,,,,,,,,,False
38572319,60,secondary,Urban,0.001055828449,1503456,4.675787772,Urban - short/dense/curvy,,,,,,,,,,,False
82698668,30,secondary,Urban,0.003217036654,2960048,2.376761732,Urban - short/dense/curvy,,,,,,,,,,,False
36759381,30,tertiary,Urban,0.0006577128219,703141,0.4288929753,Urban - short/dense/curvy,,,,,,,,,,,False
33278524,60,primary,Urban,0.0004135795623,2051899,8.662406723,Urban - short/dense/curvy,,,,,,,,,,,False
98839907,40,tertiary,Urban,0.0006769306835,3325385,0.8630847799,Urban - short/dense/curvy,,,,,,,,,,,False
38569953,50,secondary,Urban,0.002318998235,3325385,3.457943553,Urban - short/dense/curvy,,,,,,,,,,,False
1301675273,40,tertiary,Urban,0.001525898524,651813,0.2041378738,Urban - short/dense/curvy,,,,,,,,,,,False
383905206,60,secondary,Urban,0.005082985357,2051899,0.3215652288,Urban - short/dense/curvy,,,,,,,,,,,False
906374689,40,secondary,Urban,0.0022558892,5243536,1.041158318,Urban - short/dense/curvy,,,,,,,,,,,False
639286550,40,tertiary,Urban,0.0001309125822,600783,0.4909873678,Urban - short/dense/curvy,39.99999978189578,,,,,,,,,,True
556777689,30,secondary,Urban,0.0005301875411,2960048,1.416130507,Urban - short/dense/curvy,,,,,,,,,,,False
105866067,40,tertiary,Urban,0.001057332432,5243536,1.23489391,Urban - short/dense/curvy,,,,,,,,,,,False
76158294,40,tertiary,Urban,0.001244701944,3325385,4.374264152,Urban - short/dense/curvy,,,,,,,,,,,False
29840348,60,secondary,Urban,0.001655330175,3325385,1.674810334,Urban - short/dense/curvy,,,,,,,,,,,False
243879781,40,tertiary,Urban,0.008281684037,3325385,0.73050008,Urban - short/dense/curvy,,,,,,,,,,,False
152830383,60,secondary,Rural,0.005169352209,109499,11.19619964,Rural - short or curved,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,True
102925202,40,tertiary,Urban,0.0005062223784,2960048,0.5536474049,Urban - short/dense/curvy,,,,,,,,,,,False
5073937,40,tertiary,Urban,0.005202796156,2960048,0.89070535,Urban - short/dense/curvy,,,,,,,,,,,False
183111742,40,primary,Rural,0.001469714471,205424,3.585325839,Rural - short or curved,,,,,,,,,,,False
229354573,30,tertiary,Rural,0.006895710271,828655,0.540156221,Rural - short or curved,,,,,,,,,,,False
47061858,60,secondary,Urban,0.0007197790889,3325385,8.766054516,Urban - short/dense/curvy,,,,,,,,,,,False
246666110,40,tertiary,Urban,0.001623152436,2051899,4.297333227,Urban - short/dense/curvy,,,,,,,,,,,False
948221295,60,tertiary,Urban,0.008380609115,5243536,1.524254737,Urban - short/dense/curvy,,,,,,,,,,,False
166903528,40,tertiary,Urban,0.004863583057,2051899,4.73630901,Urban - short/dense/curvy,,,,,,,,,,,False
