city,osm_id,name,highway,lanes,maxspeed,surface,bridge,tunnel,lit,sidewalk,oneway,cycleway,segment_length,segment_width,mean_curvature,aadt,population,classification,city_total_crashes,segment_length_km,crash_rate_per_km
Iloilo,171402074,Tumanon Street,tertiary,2,40,concrete,0,0,0,0,0,0,428.6163674,20.72518576,0.005690109753,4575,2051899,Urban,191,0.4286163674,445.6199402
Iloilo,1395884803,Tupan Street,secondary,2,60,concrete,0,0,0,0,1,0,3383.240005,20.22507776,0.0008542407011,14618,2051899,Urban,191,3.383240005,56.45475926
Iloilo,246071105,Tupas Street,tertiary,2,40,concrete,0,0,0,0,0,0,5929.382543,20.05279964,0.0006958010827,4575,2051899,Urban,191,5.929382543,32.21246034
Iloilo,762983076,Ungka II Flyover,primary,2,40,asphalt,1,0,1,0,1,0,1485.455728,37.07549228,0.0002214669213,14618,2051899,Urban,191,1.485455728,128.580069
Iloilo,600459708,Upper East Avenue,tertiary,3,30,concrete,0,0,0,1,1,0,2087.58877,20.94615463,0.001985957797,3522,2051899,Urban,191,2.08758877,91.49311528
Iloilo,269944831,"V. Cudilla, Sr. Avenue",tertiary,2,20,asphalt,0,0,0,0,0,0,873.3741695,21.12621069,0.002467382082,4575,2051899,Urban,191,0.8733741695,218.6920643
Iloilo,163214137,V. Gustilo Street,tertiary,2,30,concrete,0,0,0,0,0,0,693.1916281,20.45247477,0.0002547342044,3522,2051899,Urban,191,0.6931916281,275.5370842
Iloilo,100233825,Vera Street,tertiary,2,40,concrete,0,0,0,0,0,0,3438.39034,20.09090168,0.001843446532,2713,2051899,Urban,191,3.43839034,55.54924866
Iloilo,318321208,Veraguth Street,tertiary,2,40,concrete,0,0,0,0,0,0,498.0305119,20.62978073,0.0002310224256,3522,2051899,Urban,191,0.4980305119,383.5106393
Iloilo,878198035,Veterans Avenue,tertiary,2,40,concrete,0,0,1,0,1,0,590.6693668,32.33288302,3.03E-05,4575,2051899,Urban,191,0.5906693668,323.361953
Iloilo,172100020,Villareal Highway,primary,2,80,concrete,1,0,0,0,0,0,2848.996272,21.76097307,0.001450001094,14618,2051899,Urban,191,2.848996272,67.04115477
Iloilo,100233841,Villarosa Street,tertiary,2,40,concrete,0,0,0,0,0,0,541.1715211,20.57956913,0.0005917312052,3522,2051899,Urban,191,0.5411715211,352.9380105
Iloilo,700159839,Villena Street,secondary,2,40,concrete,0,0,0,0,1,0,2933.360312,20.94294924,0.0009318309257,4575,2051899,Urban,191,2.933360312,65.1130375
Iloilo,42803295,Washington Street,primary,2,50,asphalt,1,0,1,1,1,0,581.6402838,26.59258985,0.002016071152,14618,2051899,Urban,191,0.5816402838,328.3816567
Iloilo,109729822,West Avenue,secondary,2,50,concrete,0,0,1,1,1,0,820.9763335,29.17485238,0.002124519108,3522,2051899,Urban,191,0.8209763335,232.6498246
Iloilo,31406520,XIX Martyrs Street,tertiary,2,40,concrete,0,0,1,1,0,0,606.2244931,20.51738699,0.0001686370636,3522,2051899,Urban,191,0.6062244931,315.0648022
Iloilo,233593260,YLAC Avenue,tertiary,2,30,concrete,0,0,1,1,0,0,628.8292023,20.49876852,0.0003883711646,4575,2051899,Urban,191,0.6288292023,303.7390746
Iloilo,53309255,Yakal Street,tertiary,2,30,concrete,0,0,0,0,0,0,321.1141641,20.97660358,0.001536388657,3522,2051899,Urban,191,0.3211141641,594.8040334
Iloilo,42760319,Ybiernas Street,tertiary,2,40,concrete,0,0,1,1,0,0,369.061731,20.84970176,0.001232691797,4575,2051899,Urban,191,0.369061731,517.5285974
Iloilo,53446082,Yulo Street,tertiary,2,30,concrete,1,0,1,1,1,0,2076.279741,36.49205005,0.00029331289,4575,2051899,Urban,191,2.076279741,91.99145772
Iloilo,163342054,Yunque Street,secondary,2,60,concrete,0,0,1,1,0,0,1213.415435,21.03805727,0.0003873080384,4575,2051899,Urban,191,1.213415435,157.4069313
Iloilo,108398742,Zamora Street,tertiary,4,30,concrete,0,0,1,1,1,0,1414.96228,28.48250685,0.0007866616776,14618,2051899,Urban,191,1.41496228,134.9859305
Iloilo,171230540,Zarraga - Cabilaunan Road,tertiary,2,40,unpaved,1,0,0,0,0,0,5277.758958,23.30592215,0.001143997068,3522,2051899,Urban,191,5.277758958,36.18960273
Iloilo,127012099,Zarraga - Santa Barbara Road,secondary,2,40,concrete,1,0,0,0,0,0,6279.452274,24.16235406,0.0007823405645,4575,2051899,Urban,191,6.279452274,30.4166656
Iloilo,776639474,Zarraga Bypass Road,primary,4,60,concrete,0,0,0,0,0,0,960.1703829,20.32633927,0.001613459688,3522,2051899,Urban,191,0.9601703829,198.923028
Iloilo,274834740,Zulueta Avenue,primary,2,80,concrete,1,0,1,0,1,0,1098.939123,23.32030488,0.00234352675,4575,2051899,Urban,191,1.098939123,173.803986
Iloilo,56818990,del Retiro Street,tertiary,2,40,paved,0,0,0,0,0,0,4975.191974,21.02579696,0.0003962658281,14618,2051899,Urban,191,4.975191974,38.3904784
Marawi,102309160,4th Street,tertiary,2,40,concrete,0,0,0,0,0,0,569.7291149,21.22309877,0.001053340011,11491,207010,Rural,4,0.5697291149,7.020880442
Marawi,108746435,Amai Manabilang Extension,tertiary,2,40,concrete,0,0,0,0,0,0,600.411574,22.65315283,0.0002183337989,2635,207010,Rural,4,0.600411574,6.662096757
Marawi,88790241,Amai Pakpak Avenue,trunk,2,30,concrete,0,0,1,1,1,0,4118.659042,22.13802281,0.009426748535,2500,207010,Rural,4,4.118659042,0.9711898847
Marawi,91894826,Awar Street,tertiary,2,40,concrete,0,0,0,0,0,0,1088.90621,20.82975167,0.003172020615,11491,207010,Rural,4,1.08890621,3.673410954
Marawi,1001306734,Balo-i – Matungao – Linamon Road,primary,2,80,concrete,0,0,0,1,1,0,641.2782556,26.53518968,0.003834107696,14236,207010,Rural,4,0.6412782556,6.237541917
Marawi,142225508,Balo-i-Matungao-Linamon Road,primary,2,80,concrete,1,0,0,1,0,0,16622.85131,21.28690462,0.001549283596,11826,207010,Rural,4,16.62285131,0.2406326042
Marawi,692493532,Bito Abaga Road,secondary,2,60,concrete,0,0,0,0,0,0,3636.579859,20.08544511,0.003067834501,1779,207010,Rural,4,3.636579859,1.099934597
Marawi,229394196,Cadre Road,secondary,2,40,paved,0,0,0,0,0,0,623.3477062,21.32817202,0.004362244344,2124,207010,Rural,4,0.6233477062,6.416964337
Marawi,692493515,Campo Ranao Road,secondary,2,60,concrete,0,0,0,0,0,0,164.7797775,21.90304945,0.002531138607,5369,207010,Rural,4,0.1647797775,24.27482341
Marawi,102309048,Gomisa Avenue,primary,4,40,asphalt,1,0,1,1,1,0,1893.429364,35.26700543,0.001306724072,7857,207010,Rural,4,1.893429364,2.112568906
Marawi,229972256,Governor Mamintal M. Adiong Sr. Road,primary,2,80,concrete,1,0,1,1,0,0,30279.94376,25.37404016,0.001596518983,6806,207010,Rural,4,30.27994376,0.1321006417
Marawi,692493499,H. Alawi Mandangan Dimakuta Street,tertiary,2,40,concrete,0,0,0,0,0,0,519.5704439,20.60344177,0.001704159948,6425,207010,Rural,4,0.5195704439,7.698667326
Marawi,229980138,Heaven Street,tertiary,2,30,concrete,0,0,0,0,0,0,3099.873901,20.10108189,0.0009337184541,4464,207010,Rural,4,3.099873901,1.290375069
Marawi,102308664,Iligan-Marawi Road,trunk,2,60,concrete,1,0,1,1,1,0,26395.10645,23.61320416,0.005761158097,11491,207010,Rural,4,26.39510645,0.1515432418
Marawi,194244527,Lake Lanao Circumferential Road,primary,2,80,concrete,1,0,0,1,0,0,10656.88572,23.94947419,0.0003664836956,1280,207010,Rural,4,10.65688572,0.375344177
Marawi,135518622,Lanao del Norte Interior Circumferential Road,primary,2,80,concrete,1,0,0,1,1,0,18163.33008,24.70614409,0.002209094918,2430,207010,Rural,4,18.16333008,0.2202239337
Marawi,981658075,Makalilay Street,secondary,2,60,concrete,0,0,0,0,0,0,546.146397,20.57429379,0.0004943634942,8843,207010,Rural,4,0.546146397,7.324043557
Marawi,102308681,Mamintal A. J.Tamano Street,tertiary,2,40,concrete,0,0,0,0,0,0,729.4886475,20.92681641,0.0007055668969,5369,207010,Rural,4,0.7294886475,5.483293008
Marawi,695493136,Manabilang Street,tertiary,2,40,concrete,0,0,0,0,0,0,205.9490956,21.52243744,0.004008913275,1280,207010,Rural,4,0.2059490956,19.42227514
Marawi,101789354,Marawi-Kapa-i Road,secondary,2,60,concrete,1,0,0,0,0,0,12790.36359,25.3555402,0.002439258578,7857,207010,Rural,4,12.79036359,0.3127354412
Marawi,229394203,Marawi-Marcos Boulevard Road,secondary,2,60,concrete,1,0,0,0,0,0,272.271387,23.42972552,0.001474474058,6806,207010,Rural,4,0.272271387,14.69122424
Marawi,274204201,Narciso Ramos Highway,trunk,2,30,paved,0,0,0,0,0,0,26153.95709,20.22239017,0.002976079864,8843,207010,Rural,4,26.15395709,0.1529405277
Marawi,88790376,New Capitol Complex Road,secondary,2,60,concrete,0,0,1,0,0,0,1546.820016,20.20238595,0.002283897281,4464,207010,Rural,4,1.546820016,2.585950504
Marawi,88790183,Overton-Abaga Boundary Road,secondary,2,60,concrete,0,0,0,0,1,0,7180.161608,20.13948325,0.009078293122,11491,207010,Rural,4,7.180161608,0.557090525
Marawi,102309106,Pumping Street,primary,2,80,paved,1,0,0,1,0,0,473.2443625,22.83101292,0.0005568493031,8843,207010,Rural,4,0.4732443625,8.452292974
Marawi,692493495,Rorogagus Road,tertiary,2,40,concrete,0,0,0,0,0,0,1410.626838,20.22231135,0.0008709446485,5369,207010,Rural,4,1.410626838,2.835618813
Marawi,229629408,Sacar M Basman Street,secondary,2,60,concrete,0,0,0,0,0,0,835.977902,20.3730039,0.007853786558,8843,207010,Rural,4,0.835977902,4.784815472
Marawi,22810868,Senator Alauya Alonto Avenue,primary,2,40,concrete,0,0,1,1,1,0,970.9144482,41.79097732,0.002279481556,4464,207010,Rural,4,0.9709144482,4.119827455
Marawi,101789339,Sheik Idaros Dianalan Avenue,primary,2,80,concrete,0,0,1,1,0,0,1067.856871,20.62970693,0.003192384643,2430,207010,Rural,4,1.067856871,3.745820352
Marawi,102477038,Sultan Omar Dianalan Boulevard,secondary,2,60,concrete,0,0,0,1,0,0,1541.325297,20.20305509,0.001959124059,4464,207010,Rural,4,1.541325297,2.59516924
Marawi,194238832,Tagoloan-Talakag Road,secondary,2,60,concrete,1,0,0,1,0,0,11997.10966,28.20532637,0.003166299395,2635,207010,Rural,4,11.99710966,0.3334136399
Naga,23519294,Abella Street,tertiary,2,40,concrete,0,0,1,0,1,0,967.2485638,22.14430869,0.0008159115891,1280,209170,Urban,111,0.9672485638,114.7585059
Naga,23521927,Al,tertiary,2,40,concrete,0,0,0,0,0,0,1842.63301,20.37773076,0.003859586685,26594,209170,Urban,111,1.84263301,60.23988466
Naga,23518801,Almeda Avenue,secondary,2,60,concrete,0,0,1,0,0,0,1241.155311,26.09076582,0.0008917541332,2594,209170,Urban,111,1.241155311,89.43280427
Naga,23525865,Almeda Highway,trunk,2,30,concrete,0,0,1,0,0,0,4363.461454,25.59303595,0.001075229173,10751,209170,Urban,111,4.363461454,25.43851966
Naga,23520170,Arana Street,tertiary,2,40,asphalt,0,0,1,0,1,0,446.9754416,24.16527894,0.002935639751,30743,209170,Urban,111,0.4469754416,248.3357913
Naga,23519796,Bacolod Street,tertiary,2,40,paved,0,0,0,0,0,0,1001.699571,20.31094995,0.003764150072,34377,209170,Urban,111,1.001699571,110.8116677
Naga,23519136,Bagumbayan Marupit Road,tertiary,2,40,paved,0,0,0,0,0,0,2617.782741,20.11974498,0.0007371928269,5771,209170,Urban,111,2.617782741,42.40229652
Naga,23520886,Bagumbayan Street,secondary,2,60,paved,0,0,1,0,0,1,1368.831384,20.22893032,0.001509456949,1320,209170,Urban,111,1.368831384,81.09106885
Naga,23521696,Balatas-Cararayan Road,secondary,2,60,concrete,0,0,0,0,0,0,2203.716831,20.14170207,0.002534832772,8839,209170,Urban,111,2.203716831,50.36944785
Naga,23521063,Barlin Street,tertiary,2,40,concrete,0,0,1,0,1,0,381.4137454,23.19805638,0.0008498874418,10487,209170,Urban,111,0.3814137454,291.0225479
Naga,23519279,Bayawas Street,tertiary,2,40,concrete,0,0,1,0,0,0,459.351207,20.68181068,0.002743769797,5040,209170,Urban,111,0.459351207,241.6451689
Naga,274215515,Biak na Bato Street,secondary,2,60,asphalt,0,0,0,0,0,0,316.4299447,20.99120083,0.0007082268982,14973,209170,Urban,111,0.3164299447,350.7885453
Naga,23520880,Blumentritt Street,secondary,2,60,paved,0,0,0,0,0,0,493.1064436,20.6360499,0.0006670979372,28141,209170,Urban,111,0.4931064436,225.1035277
Naga,23519710,Boning Sia Sr. Street,tertiary,2,40,asphalt,0,0,1,0,0,0,359.4912954,29.11744079,0.0001035757355,12223,209170,Urban,111,0.3594912954,308.7696459
Naga,733429679,Calabanga Road,secondary,2,60,concrete,1,0,0,0,0,0,7249.10684,26.54282155,0.0005123075634,4902,209170,Urban,111,7.24910684,15.31223121
Naga,23520578,Calauag Street,tertiary,2,40,paved,0,0,1,0,0,0,805.4183408,20.38801595,0.002904612403,10751,209170,Urban,111,0.8054183408,137.8165785
Naga,23521784,Capilihan Street,tertiary,2,40,paved,0,0,1,0,0,0,319.97526,21.96227389,8.20E-05,13303,209170,Urban,111,0.31997526,346.9018198
Naga,23540248,Cararayan-San Isidro Road,secondary,2,60,paved,1,0,0,0,0,0,6405.434548,24.47848082,0.0008827982185,10751,209170,Urban,111,6.405434548,17.32903508
Naga,23519298,Carnation Street,tertiary,1,40,paved,0,0,1,0,0,0,420.0692852,20.74666372,0.0004760501234,8839,209170,Urban,111,0.4200692852,264.2421236
Naga,23520669,Caromatig Road,tertiary,2,40,paved,1,0,0,0,0,0,1629.537455,28.44190608,0.00678346977,26594,209170,Urban,111,1.629537455,68.1174892
Naga,905736479,City Science-Balatas Road,tertiary,2,40,concrete,0,0,0,0,0,0,591.3686105,21.06026976,0.001771696536,4902,209170,Urban,111,0.5913686105,187.7001891
Naga,23519600,Cokeville Road,tertiary,2,40,concrete,0,0,0,0,0,0,148.344957,28.25609093,0.001160921208,1320,209170,Urban,111,0.148344957,748.2559721
Naga,23518946,Corazon Road,tertiary,2,40,concrete,0,0,1,0,0,0,492.1904229,20.63706935,0.00130985098,2594,209170,Urban,111,0.4921904229,225.5224702
Naga,23520089,Corazon Street,tertiary,2,40,concrete,0,0,1,0,0,0,318.9998549,20.98310529,0.001098031548,35655,209170,Urban,111,0.3189998549,347.9625407
Naga,23520083,Crescenciana Anciano Street,tertiary,2,40,paved,0,0,1,0,0,0,546.3131718,21.26551543,0.002521392973,40510,209170,Urban,111,0.5463131718,203.1801643
Naga,23519706,Dayangdang Street,secondary,1,60,paved,1,0,0,0,0,0,937.5989224,30.72357401,0.0006622158815,35655,209170,Urban,111,0.9375989224,118.3875081
Naga,23521875,Del Rosario - Cararayan Road,secondary,2,60,paved,1,0,1,0,0,0,1414.211661,23.52168034,0.001708592944,10751,209170,Urban,111,1.414211661,78.48895824
Naga,596568239,Elias Angeles Street,secondary,2,60,asphalt,0,0,1,0,1,0,821.1067437,21.98574746,0.001013910328,12223,209170,Urban,111,0.8211067437,135.1833983
Naga,23520149,Felix Plazo Street,secondary,2,60,concrete,0,0,0,0,0,0,646.2294551,21.67151248,0.0009119318453,14475,209170,Urban,111,0.6462294551,171.7656153
Naga,23519605,Fraternidad Street,tertiary,2,40,concrete,0,0,1,0,1,0,283.8187659,27.32092166,0.005486593365,35655,209170,Urban,111,0.2838187659,391.0946468
Naga,1017413436,Garcia Street,tertiary,2,40,paved,0,0,1,0,0,0,136.8118269,22.27233981,0.01103486556,40510,209170,Urban,111,0.1368118269,811.3333658
Naga,23520861,General Luna Street,secondary,2,60,asphalt,1,0,1,0,1,0,690.8643676,25.73080511,0.0004990553167,31793,209170,Urban,111,0.6908643676,160.668295
Naga,23518792,Greenland Drive,tertiary,2,40,paved,0,0,0,0,0,0,416.0567435,22.27735599,0.007657753421,12223,209170,Urban,111,0.4160567435,266.7905321
Naga,23519854,Isarog Street,tertiary,2,40,paved,0,0,1,0,0,0,358.9167409,20.87387966,0.0006340880479,30958,209170,Urban,111,0.3589167409,309.2639249
Naga,23520512,J. Hernandez Avenue,tertiary,2,40,asphalt,0,0,1,0,1,0,810.7681166,22.38908313,0.0003869464979,13303,209170,Urban,111,0.8107681166,136.907209
Naga,23518788,J. Miranda Avenue,tertiary,2,40,concrete,0,0,1,0,1,0,948.285362,31.23421872,0.006752500866,10751,209170,Urban,111,0.948285362,117.0533728
Naga,23519075,Jacob Extension,tertiary,2,40,paved,0,0,1,0,0,0,425.1223242,20.73518692,0.003413352905,30184,209170,Urban,111,0.4251223242,261.10132
Naga,23521823,Jacob Street,tertiary,2,40,paved,0,0,1,0,0,0,696.7806461,20.45009363,0.0007827388538,10751,209170,Urban,111,0.6967806461,159.3040803
Naga,23520445,Jade Street,tertiary,2,40,paved,0,0,1,0,0,0,352.3871756,22.00166986,0.003085094069,5771,209170,Urban,111,0.3523871756,314.994437
Naga,23519463,Kayanga Road,tertiary,2,40,concrete,0,0,1,0,1,0,227.5365573,27.38378965,0.006057947706,2594,209170,Urban,111,0.2275365573,487.8336972
Naga,23519204,Leon Sa Aureus Street,tertiary,2,40,paved,0,0,0,0,0,0,624.7626553,20.50183321,0.001634659935,12223,209170,Urban,111,0.6247626553,177.6674695
Naga,23520349,M. Castro Street,tertiary,2,40,concrete,0,0,1,0,0,0,650.8703124,23.09643528,0.0002931093599,31793,209170,Urban,111,0.6508703124,170.5408864
Naga,596568225,M. T. Villanueva Avenue,secondary,4,60,asphalt,0,0,0,0,0,1,806.6347372,20.38789495,0.001430069273,14475,209170,Urban,111,0.8066347372,137.6087526
Naga,179079135,M4 Boulevard,tertiary,2,40,concrete,0,0,1,0,0,0,908.049447,28.82778251,0.001078198616,10751,209170,Urban,111,0.908049447,122.2400392
Naga,30518284,Mabolo Road,trunk,2,30,paved,1,0,1,0,1,0,1161.955469,24.04804928,0.00300387401,30958,209170,Urban,111,1.161955469,95.52861789
Naga,23518768,Mabolo-Gainza Road,tertiary,2,40,paved,1,0,0,0,0,0,2172.96837,22.12363183,0.0002893602655,13303,209170,Urban,111,2.17296837,51.08219776
Naga,19258658,Magarao Road,tertiary,2,40,concrete,0,0,0,0,0,0,931.6721347,20.81576066,0.0008291028628,10751,209170,Urban,111,0.9316721347,119.1406245
Naga,30518281,Magsaysay Avenue,secondary,2,60,asphalt,1,0,1,1,1,1,1685.77922,24.12046996,0.00288206211,8839,209170,Urban,111,1.68577922,65.84492126
Naga,49062074,Maharlika Highway,trunk,2,30,concrete,0,0,1,0,1,0,7587.817496,25.71728687,0.0013689174,30184,209170,Urban,111,7.587817496,14.62871241
Naga,25055326,Mart Street,tertiary,2,40,concrete,0,0,1,0,0,0,144.3484179,22.17290013,0.0003931200951,13303,209170,Urban,111,0.1443484179,768.9727509
Naga,23522098,Mayon Avenue,tertiary,2,40,concrete,0,0,1,0,0,0,507.1683793,21.57313586,0.0006688689196,3122,209170,Urban,111,0.5071683793,218.8622251
Naga,23519257,Mayon Extension,tertiary,2,40,concrete,0,0,1,0,0,0,173.4678832,21.80786506,0.001826363039,13303,209170,Urban,111,0.1734678832,639.8879029
Naga,252223484,Naga Rotonda,primary,1,80,concrete,0,0,1,0,1,0,103.36522,39.61213351,0.05747237153,1320,209170,Urban,111,0.10336522,1073.862175
Naga,23519700,Newroad,tertiary,2,40,paved,0,0,0,0,0,0,114.2358289,22.74499274,0.004346748888,10751,209170,Urban,111,0.1142358289,971.674133
Naga,23520484,Ninoy and Cory Avenue,secondary,2,60,concrete,0,0,1,0,0,0,423.6646384,21.7134581,0.001146296253,12223,209170,Urban,111,0.4236646384,261.9996807
Naga,23519119,Nursery Road,tertiary,2,40,paved,1,0,0,0,0,0,3258.230108,26.96583045,0.001043775101,14475,209170,Urban,111,3.258230108,34.06757544
Naga,23519310,Onyx Street,tertiary,2,40,paved,0,0,1,0,0,0,233.9231595,21.33912262,0.004843857193,3122,209170,Urban,111,0.2339231595,474.5147947
Naga,596568234,P. Burgos Street,tertiary,2,40,asphalt,0,0,1,0,1,0,194.6719111,28.71069563,0.0007739534079,17179,209170,Urban,111,0.1946719111,570.1901182
Naga,23521827,Pacol Road,tertiary,2,40,concrete,1,0,0,0,1,0,898.9193398,25.60758215,0.002598552824,10751,209170,Urban,111,0.8989193398,123.4816018
Naga,23520783,Padian Street,secondary,2,60,asphalt,0,0,0,0,1,0,145.2523792,22.15840645,0.003397205978,30441,209170,Urban,111,0.1452523792,764.1871384
Naga,23520519,Padre Garcia Street,tertiary,2,40,paved,1,0,0,0,0,0,992.5146593,25.66077667,0.001766212965,13303,209170,Urban,111,0.9925146593,111.8371391
Naga,23518904,Panganiban Drive,secondary,2,60,asphalt,1,0,1,0,1,1,1763.524612,39.92913669,0.00140668311,5771,209170,Urban,111,1.763524612,62.94213262
Naga,23519131,Paz Street,tertiary,2,40,concrete,0,0,1,0,1,0,162.0440808,24.12239756,0.0001988901905,2594,209170,Urban,111,0.1620440808,684.9987945
Naga,23519386,Peñafrancia Avenue,secondary,2,60,asphalt,0,0,0,0,1,0,1805.377784,20.89221716,0.002097847587,14475,209170,Urban,111,1.805377784,61.48297657
Naga,168136564,Pili - Curry Road,tertiary,2,40,concrete,0,0,0,0,0,0,7451.484189,20.04185292,0.0007589528105,12223,209170,Urban,111,7.451484189,14.89636121
Naga,23521625,Queborac Street,tertiary,2,40,paved,0,0,0,0,0,0,439.3729862,20.71287237,0.004198471617,14475,209170,Urban,111,0.4393729862,252.6327368
Naga,23521202,Ramon Diaz Extension,tertiary,2,40,concrete,0,0,0,0,0,0,117.7756817,22.64847464,0.01529434474,3122,209170,Urban,111,0.1177756817,942.4696032
Naga,23518963,Ramon Diaz Street,tertiary,2,40,concrete,0,0,0,0,0,0,541.9471021,26.82456835,0.001546475593,1320,209170,Urban,111,0.5419471021,204.8170376
Naga,23518889,Ramon Felipe Jr. Street,tertiary,2,40,concrete,0,0,1,0,0,0,455.8859502,21.44550194,0.0005121942464,2594,209170,Urban,111,0.4558859502,243.4819497
Naga,55441548,Rizal Street,secondary,2,60,paved,0,0,0,0,0,0,105.1055277,22.98343402,0.004814228903,5771,209170,Urban,111,0.1051055277,1056.081468
Naga,238039993,Roxas Avenue,trunk,2,30,concrete,0,0,1,0,1,0,2130.951052,33.51360475,0.004695141375,13303,209170,Urban,111,2.130951052,52.08941796
Naga,23521771,Ruby Street,tertiary,2,40,paved,0,0,1,0,0,0,180.1512394,21.74104993,0.0007436006087,17179,209170,Urban,111,0.1801512394,616.1489667
Naga,23520814,Sampaguita Street,tertiary,2,40,paved,0,0,1,0,0,0,324.7652146,23.05129528,0.002249436097,10751,209170,Urban,111,0.3247652146,341.785373
Naga,23520279,San Felipe-Pacol-Carolina-Panicuason Road,secondary,2,60,paved,0,0,0,0,0,0,11188.03872,20.19528653,0.001287423132,8839,209170,Urban,111,11.18803872,9.921309961
Naga,23519207,San Isidro - Carolina Road,secondary,2,60,paved,0,0,0,0,0,0,4866.445978,20.52194058,0.001888652032,17462,209170,Urban,111,4.866445978,22.80925351
Naga,918116448,Santo Niño Pili Road,tertiary,2,40,concrete,0,0,0,0,0,0,770.4312406,20.40153127,0.00372897405,10751,209170,Urban,111,0.7704312406,144.0751545
Naga,23519339,Santonja Street,secondary,2,60,paved,1,0,0,0,1,0,273.312784,27.36099468,5.09E-05,1320,209170,Urban,111,0.273312784,406.1280939
Naga,23519184,Sapphire Street,tertiary,2,40,paved,0,0,1,0,0,0,287.3171977,23.39083437,0.009845987204,26594,209170,Urban,111,0.2873171977,386.3326
Naga,23520592,Sen. Raul S. Roco Street,tertiary,2,40,concrete,0,0,1,1,1,0,538.3721812,21.16515879,0.0005165667438,2594,209170,Urban,111,0.5383721812,206.1770721
Naga,23520010,Sol Street,tertiary,2,40,concrete,0,0,1,0,0,0,725.5809523,21.28108189,0.0007143443507,35655,209170,Urban,111,0.7255809523,152.9808626
Naga,23519766,Soriano Avenue,tertiary,2,40,concrete,0,0,0,0,0,0,1035.136137,20.60570486,0.001914430482,5771,209170,Urban,111,1.035136137,107.2322722
Naga,23519173,Taal Avenue,tertiary,2,40,concrete,0,0,1,0,0,0,499.2965879,21.42061661,0.002840510932,10751,209170,Urban,111,0.4992965879,222.312755
Naga,22758959,Taculod Street,tertiary,2,40,concrete,0,0,0,0,0,0,3029.695298,20.1034692,0.000456146876,12223,209170,Urban,111,3.029695298,36.63734768
Naga,23520224,Villagrande Avenue,tertiary,2,40,concrete,0,0,1,0,0,0,345.6525251,21.86510404,0.001393277772,14475,209170,Urban,111,0.3456525251,321.1317492
Naga,23521472,Zamora Street,tertiary,2,40,concrete,0,1,1,0,1,0,443.313471,38.03206396,0.002419289443,13303,209170,Urban,111,0.443313471,250.3871578
Naujan,237472041,Naujan-Pola Road,tertiary,2,40,concrete,1,0,0,0,0,0,6573.428632,21.92790064,0.001062774284,4199,109587,Rural,25,6.573428632,3.803190298
Ormoc,28312347,Agua Dulce Street,secondary,2,50,asphalt,0,0,0,0,0,0,273.860487,21.14374895,0.004186205107,4673,230998,Rural,17,0.273860487,62.07540265
Ormoc,72472581,Anubing Street,secondary,2,60,concrete,0,0,0,0,1,0,802.1965224,33.31841764,0.009800525691,4502,230998,Rural,17,0.8021965224,21.19181463
Ormoc,28531652,Apitong Street,tertiary,2,40,concrete,0,0,0,0,0,0,323.1911837,22.78998573,0.001285191988,5760,230998,Rural,17,0.3231911837,52.60044474
Ormoc,28316156,Apo Street,secondary,2,60,concrete,0,0,0,1,1,0,578.5378192,26.49686593,0.01221483134,2244,230998,Rural,17,0.5785378192,29.384423
Ormoc,28312326,Aviles Street,secondary,2,60,asphalt,0,0,1,0,0,0,827.3331081,35.46197031,0.0003822769536,18189,230998,Rural,17,0.8273331081,20.5479508
Ormoc,67382391,Baybay-Ormoc Road,trunk,2,30,concrete,1,0,0,1,0,0,6078.140964,23.41853497,0.000354937652,8730,230998,Rural,17,6.078140964,2.796907821
Ormoc,97010193,Beronilla Street,tertiary,2,40,concrete,0,0,0,0,0,0,3980.592931,20.07628086,0.004132233152,1394,230998,Rural,17,3.980592931,4.270720542
Ormoc,29397191,Bonifacio Street,tertiary,2,40,concrete,0,0,0,0,0,0,530.4471033,20.59126354,0.00075208355,6388,230998,Rural,17,0.5304471033,32.04843592
Ormoc,246285849,Burauen-Albuera Road,tertiary,2,40,concrete,1,0,0,0,0,0,18925.15951,22.75619422,0.004361500741,14525,230998,Rural,17,18.92515951,0.8982751237
Ormoc,35776890,C. S. Mendola Street,tertiary,2,40,concrete,0,0,0,0,1,0,548.6549435,30.57084316,0.001221768728,6415,230998,Rural,17,0.5486549435,30.98486617
Ormoc,28312329,Carlos Tan Street,tertiary,2,40,concrete,1,0,0,0,0,0,622.5711758,38.55889411,0.0001157763668,2976,230998,Rural,17,0.6225711758,27.3061148
Ormoc,28472317,Cemetery Road,tertiary,2,40,concrete,0,0,0,1,0,0,915.0700414,22.59954533,0.002666137768,7345,230998,Rural,17,0.9150700414,18.57781288
Ormoc,894822171,Cogon Rotonda,trunk,2,40,concrete,0,0,1,1,1,0,139.8221864,40.0717637,0.02235479025,10686,230998,Rural,17,0.1398221864,121.5829936
Ormoc,28315551,Dayhagan-Salvacion-Coob-Libertad Road,secondary,2,60,concrete,1,0,0,0,1,0,5939.334759,25.56185606,0.001700369174,10686,230998,Rural,17,5.939334759,2.862273418
Ormoc,246181206,Don Felipe Larrazabal,secondary,2,60,concrete,0,0,1,1,0,0,1579.709856,20.67634267,0.001209719528,6119,230998,Rural,17,1.579709856,10.76146986
