osm_id,lanes,segment_width,mean_curvature,population,segment_length_km,composite_risk,priority
154516680,2,20.50344771,0.0004107553659,1503456,1.259061088,0.5001484402297169,False
165278162,2,21.87923334,8.35e-05,2960048,0.1669057476,0.7785405297154213,False
48115051,2,21.745187,0.0009116480002,19471,0.5547790379,0.22455535839178276,False
555235462,2,20.37793058,0.002755160787,703141,0.8275253872,0.3634755084359495,False
316442748,2,20.52738096,0.003034321119,828655,0.5921726223,0.38939037906709845,False
563380806,2,64.09736938,0.001730687657,703141,0.3408599658,0.6666388048923162,False
389006906,2,20.04429887,0.001134070216,600783,7.035081268,0.3700553641453752,False
56659469,2,22.80231163,0.004862995416,828655,0.1118915053,0.4184113814464128,False
102644000,2,20.966971,0.0004830911318,3325385,1.242831871,0.8527673515528864,False
229686836,2,39.71133827,0.03821810485,19471,0.137159283,0.6758931827145097,False
28341622,2,26.63797233,0.02295522257,2960048,0.7482436808,1.0158688028660012,False
43313787,4,21.01491741,0.0007319296204,174302,1.183650667,0.6516853455921305,False
93819227,2,20.18750709,0.004918437309,3325385,1.665550173,0.8886406805944057,False
855632867,4,38.89625626,0.0009226903237,38302,0.1606785602,0.7492862241640476,False
560428378,3,41.40935629,0.03404343507,2960048,0.1603871115,1.414872040862352,True
246746767,2,20.21473614,0.002385219595,2051899,6.101797773,0.6535285117003884,False
297410934,2,21.331348,0.0009072769126,19471,0.8712641338,0.2237078394513614,False
53309957,2,22.14910597,5.76e-05,600783,0.4164717014,0.33036353879812436,False
98430126,2,21.6813444,0.005256826425,3325385,0.5713183186,0.8948382287201664,False
25776002,2,20.97941573,0.0002262439877,887399,0.3202462922,0.37759474345207383,False
471355614,2,21.56305015,0.01359905769,2051899,0.1974060818,0.7202231207820403,False
53728427,2,29.39409302,0.01930898616,3325385,0.1342423077,1.0697403772307763,False
31131639,2,26.18719108,0.02453743417,703141,0.5084918697,0.5927129118542498,False
364060598,2,22.42902761,0.008696983068,1275185,8.1784007,0.5900194862077704,False
174726550,2,21.61166645,0.001569813234,3325385,0.7143971182,0.863240118507572,False
154271433,2,20.47879355,0.0004005537966,1503456,0.6550528299,0.49572847307939244,False
237448564,3,42.62162224,0.0002589914984,3325385,0.1582854582,1.1995920303780765,False
170096380,2,31.52312106,0.01361889085,2051899,1.21614232,0.7992598767994225,False
149843782,2,22.93048663,0.009988361485,3325385,0.5997954675,0.9452134803266055,False
1015247355,2,21.73307003,0.01611209406,366358,0.7126087174,0.42420807421814904,False
